Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
17,16,33,train,True,0.0003894,0.12204889327753335,273.97093816726937,274.05694580078125,274.0929870605469,0.03606190159916878,0.08598699167836457
18,15,33,train,True,0.0003993,-0.8594719821214676,261.65387505829335,261.6555480957031,260.7944030761719,-0.8611447215080261,0.0016727393865585416
11,23,34,train,False,0.5994166,-0.989747428894043,234.42404308319092,234.13888549804688,233.43429565429688,-0.7045817971229553,-0.28516563177108767
12,22,34,train,True,0.0068918,-0.9715828952193261,256.65497828096153,256.71331787109375,255.6833953857422,-1.0299246311187744,0.058341735899448355
13,21,34,train,True,0.0021046,0.7627010387182236,267.15020179331304,267.2519226074219,267.91290283203125,0.6609796285629272,0.10172141015529634
14,20,34,train,True,0.0008024,0.24143820352852344,283.4248520796746,283.4636535644531,283.6662902832031,0.20265939831733704,0.0387788052111864
15,19,34,train,True,0.0008092,-0.9388817638158798,287.36747063100336,287.2383117675781,286.4285888671875,-0.8097103834152222,-0.12917138040065768
16,18,34,train,True,4.42e-05,-0.07261480022687465,291.8544141166331,291.8389587402344,291.78179931640625,-0.0571524016559124,-0.015462398570962252
17,17,34,train,True,4.76e-05,0.07841204567812383,285.53929425315,285.56500244140625,285.6177062988281,0.05269959941506386,0.025712446263059976
18,16,34,train,True,7.82e-05,0.06360430761240422,278.6603031630907,278.7208557128906,278.7239074707031,0.003038400085642934,0.06056590752676129
12,23,35,train,False,0.269668,-0.8979113228619099,257.7076037056744,257.4681701660156,256.8096923828125,-0.6584830284118652,-0.23942829445004465
13,22,35,train,True,0.0073605,0.08595281836111099,272.45796197656074,272.5493469238281,272.5439147949219,-0.005450500175356865,0.09140331853646785
14,21,35,train,True,0.0358575,0.6918558210134507,285.9240499407053,285.93475341796875,286.61590576171875,0.6811460256576538,0.010709795355796858
15,20,35,train,True,0.0018655,-0.8442905452847481,295.81108742028476,295.6187438964844,294.966796875,-0.6519359946250916,-0.19235455065965656
16,19,35,train,True,4.2e-05,-0.1522767080925405,298.8864686026238,298.8247985839844,298.73419189453125,-0.09058850258588791,-0.061688205506652605
17,18,35,train,True,3.5e-05,-0.39192557871341704,298.2146184498072,298.20977783203125,297.82269287109375,-0.38706499338150024,-0.0048605853319168
