Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
19,24,43,1.4813767540454865,368.64340962290765,368.7774658203125,370.1247863769531,1.3473000526428223,0.13407670140266426
20,23,43,1.8105248934030533,369.4975195401907,369.82861328125,371.30804443359375,1.4794247150421143,0.3311001783609391
21,22,43,1.9507012391090393,366.8912482237816,366.8255310058594,368.8419494628906,2.0163967609405518,-0.0656955218315125
22,21,43,2.188736025094986,359.2325591409206,359.1706237792969,361.4212951660156,2.250671625137329,-0.061935600042343
23,20,43,2.441129751205444,346.5602435398102,346.9890441894531,349.0013732910156,2.0123274326324463,0.4288023185729979
16,28,44,-0.4855376698076725,352.1354400135577,351.8246765136719,351.64990234375,-0.1747855544090271,-0.3107521153986454
17,27,44,-0.7936494940519333,362.28760701358317,362.31707763671875,361.49395751953125,-0.8231192231178284,0.029469729065895067
18,26,44,-0.05024049969622865,373.73767946453995,373.72900390625,373.68743896484375,-0.041571490466594696,-0.008669009229633956
19,25,44,0.8835596260428429,375.8533788505197,376.0549011230469,376.7369384765625,0.6820427179336548,0.2015169081091881
20,24,44,1.4331984627246857,380.65026711344717,380.95977783203125,382.0834655761719,1.1236737966537476,0.3095246660709381
21,23,44,2.079109559059143,376.24593316555024,376.5247497558594,378.3250427246094,1.800310730934143,0.2787988281249998
22,22,44,1.7942754489183426,375.0436762112379,375.4749450683594,376.83795166015625,1.3630075454711914,0.43126790344715116
23,21,44,2.476950206756592,360.7157072639465,360.95208740234375,363.1926574707031,2.240572929382324,0.2363772773742676
24,20,44,2.3577411258220673,349.46028255581854,349.7835693359375,351.8180236816406,2.0344481468200684,0.32329297900199894
17,28,45,-1.2530368834733963,368.31816139519213,368.1719665527344,367.06512451171875,-1.1068302392959595,-0.14620664417743678
18,27,45,-1.1122833034396171,379.0353484889865,378.8978576660156,377.9230651855469,-0.9748003482818604,-0.13748295515775677
19,26,45,0.10629974957089872,384.840202935976,384.9603576660156,384.9465026855469,-0.013858440332114697,0.12015818990301341
20,25,45,0.8579092380404473,388.1277780178189,388.3746032714844,388.9856872558594,0.6110771894454956,0.24683204859495167
21,24,45,1.5964486068487167,387.8001273208857,387.85235595703125,389.3965759277344,1.5442174673080444,0.05223113954067227
22,23,45,1.7012703120708466,384.91991499066353,385.0079345703125,386.6211853027344,1.6132280826568604,0.0880422294139862
23,22,45,1.8849497628211975,377.02548114538195,377.1017761230469,378.9104309082031,1.808661937713623,0.07628782510757448
24,21,45,2.317552947998047,363.99088821411135,363.9477844238281,366.3084411621094,2.360642433166504,-0.04308948516845712
17,29,46,-1.3004624319076539,371.4178635549545,371.7156677246094,370.1174011230469,-1.5982935428619385,0.2978311109542846
18,28,46,-2.031631158590317,386.8215481507778,386.9696350097656,384.7899169921875,-2.1797192096710205,0.14808805108070366
19,27,46,-1.3646074026823043,391.83769089877603,391.8299560546875,390.47308349609375,-1.3568731546401978,-0.00773424804210654
20,26,46,0.024743642656831072,398.48526612296814,398.7733154296875,398.510009765625,-0.26329752802848816,0.2880411706853192
21,25,46,1.0348024776577949,396.57023902624843,396.61297607421875,397.60504150390625,0.9920373558998108,0.04276512175798408
22,24,46,1.0334316331148148,397.9854892653227,398.197265625,399.0189208984375,0.821649968624115,0.2117816644906998
23,23,46,1.4682913994789124,390.04596030950546,390.362548828125,391.5142517089844,1.151716947555542,0.3165744519233704
24,22,46,1.555021768808365,381.79937886595724,381.9758605957031,383.3544006347656,1.3785279989242554,0.17649376988410959
25,21,46,2.2365520918369293,364.0400897538662,364.13970947265625,366.2766418457031,2.136927843093872,0.0996242487430572
18,29,47,-2.1248843479156494,390.21863434791567,390.636962890625,388.09375,-2.5432381629943848,0.41835381507873537
19,28,47,-2.57279354929924,400.17518002390864,400.1993408203125,397.6023864746094,-2.5969526767730713,0.024159127473831088
20,27,47,-1.6570363062620164,405.965141775012,406.0496826171875,404.30810546875,-1.7415757179260254,0.08453941166400902
21,26,47,0.24056761600077153,407.16754395626486,407.2594909667969,407.4081115722656,0.14861656725406647,0.09195104874670507
22,25,47,0.6038301123678684,406.90776656731964,407.07794189453125,407.5115966796875,0.43367794156074524,0.1701521708071232
23,24,47,0.7335556051135064,403.46633453160524,403.3650207519531,404.19989013671875,0.834847092628479,-0.10129148751497263
24,23,47,0.9949830663204193,395.2520872461796,395.1387023925781,396.2470703125,1.108345866203308,-0.11336279988288878
25,22,47,1.5315436953306198,382.07816699802873,382.3596496582031,383.6097106933594,1.2500463724136353,0.2814973229169846
18,30,48,-1.9431644999980926,395.9462162578106,395.6959533691406,394.0030517578125,-1.6929086446762085,-0.2502558553218841
19,29,48,-2.689129103422165,404.8382379901409,404.8431701660156,402.14910888671875,-2.6940505504608154,0.004921447038650495
