Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth
10,15,25,0.2,1.0,8.549879733383484,0.3419951893353394,28.599791055600548,1,1.0,2.0,1.0,5.0,1.4285714285714286,-0.6502,0.6684,195.9852
11,14,25,0.12,0.36,8.549879733383484,0.3419951893353394,35.02288139518302,1,1.0,3.0,1.0,6.0,2.0,0.6041,0.8754,202.9285
12,13,25,0.04,0.04,8.549879733383484,0.3419951893353394,42.10658868679687,1,1.0,4.0,1.0,5.0,2.2222222222222223,1.1825,1.2035,205.2951
13,12,25,-0.04,0.04,8.549879733383484,0.3419951893353394,49.85223289870037,1,1.0,5.0,1.0,4.0,2.2222222222222223,0.4521,1.3017,200.2325
14,11,25,-0.12,0.36,8.549879733383484,0.3419951893353394,58.26096199173391,1,1.0,6.0,1.0,3.0,2.0,-0.8425,1.0898,187.13
8,18,26,0.3846153846153846,3.8461538461538463,8.776382955329126,0.3375531905895818,17.498757400163925,2,1.0,0.0,1.0,2.0,0.0,-7.3166,0.2704,168.5065
9,17,26,0.3076923076923077,2.4615384615384617,8.776382955329126,0.3375531905895818,22.539178148587904,0,1.0,1.0,1.0,3.0,0.75,-3.189,0.4898,184.7879
10,16,26,0.2307692307692307,1.3846153846153846,8.776382955329126,0.3375531905895818,28.228323152075927,2,1.0,2.0,1.0,4.0,1.3333333333333333,-1.8834,0.6923,202.6789
11,15,26,0.1538461538461538,0.6153846153846154,8.776382955329126,0.3375531905895818,34.56798729116779,0,1.0,3.0,1.0,5.0,1.875,0.5027,0.753,208.3364
12,14,26,0.0769230769230769,0.1538461538461538,8.776382955329126,0.3375531905895818,41.559687970157015,2,1.0,4.0,1.0,6.0,2.4,0.6337,0.7069,216.8452
13,13,26,0.0,0.0,8.776382955329126,0.3375531905895818,49.204728012916426,0,1.0,5.0,1.0,5.0,2.5,1.2414,0.5763,212.5071
14,12,26,-0.0769230769230769,0.1538461538461538,8.776382955329126,0.3375531905895818,57.50424047001639,2,1.0,6.0,1.0,4.0,2.4,-0.5571,0.8418,206.1479
9,18,27,0.3333333333333333,3.0,8.999999999999998,0.3333333333333333,22.25740888344166,1,1.0,1.0,1.0,2.0,0.6666666666666666,-3.0563,0.8173,186.6022
10,17,27,0.2592592592592592,1.8148148148148149,8.999999999999998,0.3333333333333333,27.87543211858589,1,1.0,2.0,1.0,3.0,1.2,-1.2981,1.1463,203.9932
11,16,27,0.1851851851851851,0.925925925925926,8.999999999999998,0.3333333333333333,34.13584214761351,1,1.0,3.0,1.0,4.0,1.7142857142857142,-0.4121,0.7964,215.7937
12,15,27,0.1111111111111111,0.3333333333333333,8.999999999999998,0.3333333333333333,41.04013740527574,1,1.0,4.0,1.0,5.0,2.2222222222222223,0.7112,0.6255,222.894
13,14,27,0.037037037037037,0.037037037037037,8.999999999999998,0.3333333333333333,48.58960442843964,1,1.0,5.0,1.0,6.0,2.727272727272727,0.7548,0.2263,224.9154
14,13,27,-0.037037037037037,0.037037037037037,8.999999999999998,0.3333333333333333,56.78536210305851,1,1.0,6.0,1.0,5.0,2.727272727272727,0.0862,0.2461,219.5232
15,12,27,-0.1111111111111111,0.3333333333333333,8.999999999999998,0.3333333333333333,65.62839411754422,1,1.0,5.0,1.0,4.0,2.2222222222222223,-0.8749,0.7942,206.2163
9,19,28,0.3571428571428571,3.571428571428572,9.220872584116892,0.3293168780041747,21.989221217872178,0,1.0,1.0,1.0,1.0,0.5,-2.5001,0.464,186.0716
10,18,28,0.2857142857142857,2.2857142857142856,9.220872584116892,0.3293168780041747,27.53955083493002,2,1.0,2.0,1.0,2.0,1.0,-1.4207,1.5952,207.7437
11,17,28,0.2142857142857142,1.2857142857142858,9.220872584116892,0.3293168780041747,33.724526892286214,0,1.0,3.0,1.0,3.0,1.5,0.1208,1.2556,218.8467
12,16,28,0.1428571428571428,0.5714285714285714,9.220872584116892,0.3293168780041747,40.545629769503286,2,1.0,4.0,1.0,4.0,2.0,0.0309,0.6962,231.9571
13,15,28,0.0714285714285714,0.1428571428571428,9.220872584116892,0.3293168780041747,48.0041305014947,0,1.0,5.0,1.0,5.0,2.5,1.0608,0.1804,232.4946
14,14,28,0.0,0.0,9.220872584116892,0.3293168780041747,56.10113449234744,2,1.0,6.0,1.0,6.0,3.0,-0.43,0.0244,236.3086
15,13,28,-0.0714285714285714,0.1428571428571428,9.220872584116892,0.3293168780041747,64.83761357765162,0,1.0,5.0,1.0,5.0,2.5,-0.105,0.214,221.1794
16,12,28,-0.1428571428571428,0.5714285714285714,9.220872584116892,0.3293168780041747,74.21443012333523,2,1.0,4.0,1.0,4.0,2.0,-1.9238,0.8996,209.0376
9,20,29,0.3793103448275862,4.172413793103448,9.43913067739236,0.3254872647376676,21.733509412857877,1,1.0,1.0,2.0,0.0,0.0,-2.8825,0.2471,187.0723
10,19,29,0.3103448275862069,2.793103448275862,9.43913067739236,0.3254872647376676,27.21929446097715,1,1.0,2.0,1.0,1.0,0.6666666666666666,-0.5501,1.0928,207.722
11,18,29,0.2413793103448276,1.6896551724137931,9.43913067739236,0.3254872647376676,33.33234567043053,1,1.0,3.0,1.0,2.0,1.2,-0.0342,1.6667,223.61
