Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth,Eexp,residual,uncertainty
52,83,135,0.2296296296296296,7.118518518518519,26.31615964391579,0.1949345158808577,498.34836644945614,1,3.0,2.0,4.0,1.0,0.6666666666666666,-7.8098,0.7104,1119.59500456,1126.674684,-7.079679440000064,0.001728
53,82,135,0.2148148148148148,6.229629629629629,26.31615964391579,0.1949345158808577,518.076840980357,1,3.0,3.0,4.0,0.0,0.0,-6.9261,0.6932,1124.63871627,1131.9427215,-7.30400523000003,0.0020655
54,81,135,0.2,5.4,26.31615964391579,0.1949345158808577,538.190517767741,1,3.0,4.0,3.0,1.0,0.8,-4.6878,1.3445,1128.56962691,1133.7945705,-5.224943590000066,0.003672
55,80,135,0.1851851851851851,4.62962962962963,26.31615964391579,0.1949345158808577,558.6894546109955,1,3.0,5.0,3.0,2.0,1.4285714285714286,-2.835,2.1718,1130.70252421,1134.1808055,-3.478281289999813,0.0003645
56,79,135,0.1703703703703703,3.9185185185185194,26.31615964391579,0.1949345158808577,579.5737075523805,1,3.0,6.0,3.0,3.0,2.0,-1.5898,3.0358,1131.67390613,1133.6671575,-1.9932513700000527,0.000243
57,78,135,0.1555555555555555,3.2666666666666666,26.31615964391579,0.1949345158808577,600.8433309609691,1,3.0,7.0,3.0,4.0,2.5454545454545454,-0.2132,3.6145,1130.89555246,1131.677622,-0.7820695399998385,0.0094365
58,77,135,0.1407407407407407,2.674074074074074,26.31615964391579,0.1949345158808577,622.4983776111743,1,3.0,8.0,3.0,5.0,3.076923076923077,0.7483,4.2144,1128.90782456,1128.8681235,0.0397010600001976,0.01026
59,76,135,0.1259259259259259,2.140740740740741,26.31615964391579,0.1949345158808577,644.538898756293,1,3.0,9.0,3.0,6.0,3.6,1.368,4.7909,1125.21785949,1124.405334,0.8125254899998708,0.0118125
60,75,135,0.1111111111111111,1.6666666666666667,26.31615964391579,0.1949345158808577,666.9649441974667,1,3.0,10.0,3.0,7.0,4.117647058823529,1.2779,5.3505,1120.27136299,1118.900736,1.3706269899998915,0.0191295
61,74,135,0.0962962962962963,1.2518518518518518,26.31615964391579,0.1949345158808577,689.7765623484146,1,3.0,11.0,3.0,8.0,4.631578947368421,1.2442,6.0676,1113.66949729,1111.9670955,1.7024017900000672,0.0829035
62,73,135,0.0814814814814814,0.8962962962962963,26.31615964391579,0.1949345158808577,712.9738002962641,1,3.0,12.0,3.0,9.0,5.142857142857143,1.067,6.6155,1105.76450045,1103.979645,1.7848554500001228,0.154629
51,85,136,0.25,8.5,26.445956073831777,0.1944555593664101,477.8281132394753,0,3.0,1.0,4.0,3.0,0.75,-7.7154,0.6799,1116.52515551,1122.3064488,-5.781293289999894,0.0058344
52,84,136,0.2352941176470588,7.529411764705882,26.445956073831777,0.1944555593664101,497.12391835468577,2,3.0,2.0,4.0,2.0,1.0,-7.4914,1.1599,1125.81413213,1131.4424936,-5.628361470000073,0.0022848
53,83,136,0.2205882352941176,6.617647058823529,26.445956073831777,0.1944555593664101,516.8039197798671,0,3.0,3.0,4.0,1.0,0.75,-6.4142,1.0239,1129.46119725,1135.7800912,-6.318893950000074,0.0141848
54,82,136,0.2058823529411764,5.764705882352941,26.445956073831777,0.1944555593664101,536.8681770148271,2,3.0,4.0,4.0,0.0,0.0,-5.9252,1.0266,1135.82403476,1141.8816904,-6.057655640000121,4.08e-05
55,81,136,0.1911764705882352,4.970588235294118,26.445956073831777,0.1944555593664101,557.3167477169396,0,3.0,5.0,3.0,1.0,0.8333333333333334,-3.7222,1.6144,1136.55933169,1141.0090328,-4.4497011100002055,0.0018768
56,80,136,0.1764705882352941,4.235294117647059,26.445956073831777,0.1944555593664101,578.1496877907676,2,3.0,6.0,3.0,2.0,1.5,-2.4565,2.5742,1139.99710425,1142.7748976,-2.777793350000138,0.0002448
57,79,136,0.1617647058823529,3.5588235294117645,26.445956073831777,0.1944555593664101,599.3670514717993,0,3.0,7.0,3.0,3.0,2.1,-0.8029,3.1046,1137.81960855,1139.1429632,-1.3233546499998283,0.053176
58,78,136,0.1470588235294117,2.9411764705882355,26.445956073831777,0.1944555593664101,620.9688914047799,2,3.0,8.0,3.0,4.0,2.6666666666666665,0.2866,3.6317,1138.33334062,1138.8316864,-0.4983457800001361,0.0003264
59,77,136,0.1323529411764706,2.3823529411764706,26.445956073831777,0.1944555593664101,642.9552587170765,0,3.0,9.0,3.0,5.0,3.2142857142857144,1.133,4.197,1133.24206862,1132.8812104,0.3608582199999546,0.0114512
60,76,136,0.1176470588235294,1.8823529411764703,26.445956073831777,0.1944555593664101,665.3262030874685,2,3.0,10.0,3.0,6.0,3.75,1.4526,4.7408,1130.83274386,1129.9577272,0.8750166600000284,0.0118184
61,75,136,0.1029411764705882,1.4411764705882353,26.445956073831777,0.1944555593664101,688.081772810722,0,3.0,11.0,3.0,7.0,4.277777777777778,1.4782,5.2635,1122.82674468,1121.1460152,1.6807294800000818,0.0690744
62,74,136,0.088235294117647,1.0588235294117647,26.445956073831777,0.1944555593664101,711.2220148582709,2,3.0,12.0,3.0,8.0,4.8,1.3169,5.9375,1117.49531398,1116.004644,1.4906699799998933,0.0124984
51,86,137,0.2554744525547445,8.941605839416058,26.575434761451795,0.193981275631035,476.6626741892735,1,3.0,1.0,4.0,4.0,0.8,-7.0935,0.7745,1121.80793837,1125.9312668,-4.123328429999901,0.0521696
52,85,137,0.2408759124087591,7.9489051094890515,26.575434761451795,0.193981275631035,495.9114161783027,1,3.0,2.0,4.0,3.0,1.2,-6.7937,1.384,1129.70276183,1134.3922909,-4.689529069999935,0.0020961
53,84,137,0.2262773722627737,7.014598540145985,26.575434761451795,0.193981275631035,515.5434174094113,1,3.0,3.0,4.0,2.0,1.2,-6.1556,1.5216,1135.74984969,1140.6624521,-4.9126024100000905,0.0083844
54,83,137,0.2116788321167883,6.138686131386861,26.575434761451795,0.193981275631035,535.5587372372848,1,3.0,4.0,4.0,1.0,0.8,-5.2254,1.3384,1140.71792167,1145.9072505,-5.189328830000022,0.0001096
55,82,137,0.1970802919708029,5.321167883211679,26.575434761451795,0.193981275631035,555.9574331786691,1,3.0,5.0,4.0,0.0,0.0,-4.9607,1.2485,1143.88691956,1149.2872597,-5.400340140000026,0.0003014
56,81,137,0.1824817518248175,4.562043795620438,26.575434761451795,0.193981275631035,576.7395610017738,1,3.0,6.0,3.0,1.0,0.8571428571428571,-3.2376,1.953,1145.92875889,1149.6805456,-3.751786710000033,0.0002466
57,80,137,0.1678832116788321,3.8613138686131383,26.575434761451795,0.193981275631035,597.9051748098051,1,3.0,7.0,3.0,2.0,1.5555555555555556,-1.6026,2.6028,1146.21921398,1148.3176559,-2.098441920000141,0.001644
58,79,137,0.1532846715328467,3.218978102189781,26.575434761451795,0.193981275631035,619.4543271191055,1,3.0,8.0,3.0,3.0,2.1818181818181817,-0.186,3.092,1145.33525721,1146.3132089,-0.9779516900000544,0.0003562
59,78,137,0.1386861313868613,2.6350364963503647,26.575434761451795,0.193981275631035,641.3870689323412,1,3.0,9.0,3.0,4.0,2.769230769230769,0.6691,3.603,1142.74679141,1142.8139138,-0.0671223899998949,0.0081378
60,77,137,0.1240875912408759,2.1094890510948905,26.575434761451795,0.193981275631035,663.7034498071231,1,3.0,10.0,3.0,5.0,3.333333333333333,1.2102,4.1438,1138.93739898,1138.4137204,0.5236785799997961,0.0117272
61,76,137,0.1094890510948905,1.6423357664233578,26.575434761451795,0.193981275631035,686.4035179204246,1,3.0,11.0,3.0,6.0,3.882352941176471,1.7773,4.4397,1133.46970383,1132.1202692,1.3494346300001323,0.0130424
62,75,137,0.0948905109489051,1.2335766423357664,26.575434761451795,0.193981275631035,709.4873201291149,1,3.0,12.0,3.0,7.0,4.421052631578948,1.5097,5.1503,1126.73516497,1125.2567199,1.478445069999907,0.0286193
63,74,137,0.0802919708029197,0.8832116788321168,26.575434761451795,0.193981275631035,732.9549020269008,1,3.0,13.0,3.0,8.0,4.9523809523809526,1.2308,5.7405,1118.38799768,1116.6286106,1.7593870799998967,0.004384
52,86,138,0.2463768115942029,8.376811594202898,26.70459879545431,0.1935115854743066,494.7106574451184,2,3.0,2.0,4.0,4.0,1.3333333333333333,-6.1853,1.5085,1135.54135952,1138.8558468,-3.314487280000094,0.0037812
53,85,138,0.2318840579710145,7.420289855072464,26.70459879545431,0.1935115854743066,514.2951233782703,0,3.0,3.0,4.0,3.0,1.5,-5.4702,1.7808,1140.19392014,1144.35741,-4.163489860000027,0.0059616
54,84,138,0.217391304347826,6.521739130434782,26.70459879545431,0.1935115854743066,534.2619797723597,2,3.0,4.0,4.0,2.0,1.3333333333333333,-5.066,1.8398,1147.56629107,1151.5673994,-4.001108330000079,0.0028014
55,83,138,0.2028985507246377,5.681159420289855,26.70459879545431,0.1935115854743066,554.6112840048659,0,3.0,5.0,4.0,1.0,0.8333333333333334,-4.4416,1.6046,1149.33993965,1153.6998306,-4.359890950000136,0.0091632
56,82,138,0.1884057971014492,4.898550724637682,26.70459879545431,0.1935115854743066,575.3430917089662,2,3.0,6.0,4.0,0.0,0.0,-4.3682,1.4944,1153.81954644,1158.2922636,-4.472717160000002,0.0002484
57,81,138,0.1739130434782608,4.173913043478261,26.70459879545431,0.1935115854743066,596.4574568568655,0,3.0,7.0,3.0,1.0,0.875,-2.3329,1.8878,1152.71327479,1155.761523,-3.0482482099998838,0.000414
58,80,138,0.1594202898550724,3.5072463768115942,26.70459879545431,0.1935115854743066,617.9544318377482,2,3.0,8.0,3.0,2.0,1.6,-0.9995,2.5369,1154.3011256,1156.0316304,-1.7305048000000625,0.0004968
59,79,138,0.144927536231884,2.898550724637681,26.70459879545431,0.1935115854743066,639.8340675307862,0,3.0,9.0,3.0,3.0,2.25,0.1991,3.0671,1150.31396773,1150.812291,-0.4983232699999007,0.0100188
60,78,138,0.1304347826086956,2.347826086956522,26.70459879545431,0.1935115854743066,662.0964133735962,2,3.0,10.0,3.0,4.0,2.857142857142857,0.7921,3.5311,1149.01102857,1148.9182548,0.0927737699998942,0.0116058
61,77,138,0.1159420289855072,1.855072463768116,26.70459879545431,0.1935115854743066,684.7415174264996,0,3.0,11.0,3.0,5.0,3.4375,1.6125,3.7665,1142.14205281,1141.0331004,1.108952410000029,0.0116058
62,76,138,0.1014492753623188,1.420289855072464,26.70459879545431,0.1935115854743066,707.7694264329104,2,3.0,12.0,3.0,6.0,4.0,1.4315,4.3053,1137.94925534,1136.8341468,1.1151085399999374,0.0118128
63,75,138,0.0869565217391304,1.0434782608695652,26.70459879545431,0.1935115854743066,731.1801858761384,0,3.0,13.0,3.0,7.0,4.55,1.5148,4.9504,1128.19755724,1126.3037118,1.89384543999995,0.027945
52,87,139,0.2517985611510791,8.81294964028777,26.83345121235545,0.1930464115996795,493.521444547198,1,3.0,2.0,4.0,5.0,1.4285714285714286,-5.2374,1.3643,1139.07315915,1141.4362524,-2.36309325000002,0.0035445
53,86,139,0.237410071942446,7.83453237410072,26.83345121235545,0.1930464115996795,513.0588322556622,1,3.0,3.0,4.0,4.0,1.7142857142857142,-4.8927,1.931,1146.09910844,1148.91979,-2.820681559999912,0.0040032
54,85,139,0.2230215827338129,6.913669064748201,26.83345121235545,0.1930464115996795,532.9776912136798,1,3.0,4.0,4.0,3.0,1.7142857142857142,-4.3816,2.1299,1152.07886721,1155.3110656,-3.232198389999894,0.0021406
55,84,139,0.2086330935251798,6.050359712230216,26.83345121235545,0.1930464115996795,553.2780786608029,1,3.0,5.0,4.0,2.0,1.4285714285714286,-4.2242,2.1793,1156.25862701,1159.5852183,-3.3265912899998966,0.0031275
56,83,139,0.1942446043165467,5.244604316546763,26.83345121235545,0.1930464115996795,573.9600500964747,1,3.0,6.0,4.0,1.0,0.8571428571428571,-3.8807,1.8589,1159.34459394,1163.0156966,-3.671102659999861,0.0002502
57,82,139,0.1798561151079136,4.496402877697841,26.83345121235545,0.1930464115996795,595.0236593631586,1,3.0,7.0,4.0,0.0,0.0,-3.42,1.3959,1160.67769641,1164.5418193,-3.8641228900000897,0.0006116
58,81,139,0.1654676258992805,3.805755395683453,26.83345121235545,0.1930464115996795,616.4689587241029,1,3.0,8.0,3.0,1.0,0.8888888888888888,-1.6947,1.7792,1160.87032433,1163.4948296,-2.6245052700001,0.002085
59,80,139,0.1510791366906475,3.172661870503597,26.83345121235545,0.1930464115996795,638.2959989361738,1,3.0,9.0,3.0,2.0,1.6363636363636365,-0.6059,2.4673,1159.35637509,1160.5833912,-1.2270161100000223,0.0036557
60,79,139,0.1366906474820144,2.597122302158273,26.83345121235545,0.1930464115996795,660.5048293181464,1,3.0,10.0,3.0,3.0,2.3076923076923075,0.3228,2.9618,1156.65604211,1156.9893238,-0.3332816899999216,0.027522
61,78,139,0.1223021582733813,2.079136690647482,26.83345121235545,0.1930464115996795,683.0954978148128,1,3.0,11.0,3.0,4.0,2.933333333333333,1.2361,3.0795,1152.29471506,1151.6910747,0.6036403600000995,0.0135942
62,77,139,0.1079136690647482,1.618705035971223,26.83345121235545,0.1930464115996795,706.0680510572221,1,3.0,12.0,3.0,5.0,3.5294117647058822,1.6712,3.4413,1146.70172961,1145.7879254,0.9138042100000804,0.0108837
63,76,139,0.0935251798561151,1.2158273381294964,26.83345121235545,0.1930464115996795,729.4225344193488,1,3.0,13.0,3.0,6.0,4.105263157894737,1.3862,4.1149,1139.49276273,1138.0233993,1.4693634300001577,0.0131494
52,88,140,0.2571428571428571,9.257142857142858,26.9619949977585,0.1925856785554179,492.343584592846,2,3.0,2.0,4.0,6.0,1.5,-4.4451,1.149,1144.54522284,1145.669938,-1.124715160000051,0.014378
53,87,140,0.2428571428571428,8.257142857142858,26.9619949977585,0.1925856785554179,511.8343435137493,0,3.0,3.0,4.0,5.0,1.875,-3.8717,1.7833,1150.1787727,1152.12636,-1.9475872999998955,0.01211
54,86,140,0.2285714285714285,7.314285714285714,26.9619949977585,0.1925856785554179,531.7056632481683,2,3.0,4.0,4.0,4.0,2.0,-3.8507,2.3208,1158.53617136,1160.72425,-2.188078639999958,0.002324
55,85,140,0.2142857142857142,6.428571428571429,26.9619949977585,0.1925856785554179,551.9576008990445,0,3.0,5.0,4.0,3.0,1.875,-3.6294,2.5167,1161.32282776,1164.005178,-2.682350239999778,0.008204
56,84,140,0.2,5.6,26.9619949977585,0.1925856785554179,572.5902118333636,2,3.0,6.0,4.0,2.0,1.5,-3.6923,2.4492,1166.81895553,1169.441,-2.622044469999992,0.007896
57,83,140,0.1857142857142857,4.828571428571428,26.9619949977585,0.1925856785554179,593.6035497650863,0,3.0,7.0,4.0,1.0,0.875,-2.8564,1.6926,1166.7577253,1169.702814,-2.945088700000042,0.000602
58,82,140,0.1714285714285714,4.114285714285714,26.9619949977585,0.1925856785554179,614.9976668327273,2,3.0,8.0,4.0,0.0,0.0,-2.7247,1.244,1169.39357534,1172.68263,-3.28905465999992,0.001316
59,81,140,0.1571428571428571,3.4571428571428573,26.9619949977585,0.1925856785554179,636.7726136720138,0,3.0,9.0,3.0,1.0,0.9,-1.2722,1.7035,1166.48350876,1168.512282,-2.028773239999964,0.006146
60,80,140,0.1428571428571428,2.857142857142857,26.9619949977585,0.1925856785554179,658.928439484015,2,3.0,10.0,3.0,2.0,1.6666666666666667,-0.4884,2.3492,1166.2600308,1167.30096,-1.0409291999999368,0.003262
61,79,140,0.1285714285714285,2.3142857142857145,26.9619949977585,0.1925856785554179,681.4651920990956,0,3.0,11.0,3.0,3.0,2.357142857142857,0.913,2.4338,1160.50021387,1160.473412,0.0268018699998719,0.02422
62,78,140,0.1142857142857142,1.8285714285714283,26.9619949977585,0.1925856785554179,704.3829180370129,2,3.0,12.0,3.0,4.0,3.0,1.3966,2.6597,1157.41832191,1156.934954,0.4833679099999699,0.012502
63,77,140,0.1,1.4,26.9619949977585,0.1925856785554179,727.6816625634503,0,3.0,13.0,3.0,5.0,3.611111111111111,1.5695,3.1666,1148.80786938,1147.68262,1.1252493800000138,0.051534
64,76,140,0.0857142857142857,1.0285714285714285,26.9619949977585,0.1925856785554179,751.3614697432496,2,3.0,14.0,3.0,6.0,4.2,1.1377,4.0842,1142.86844866,1141.696598,1.1718506600000185,0.027944
65,75,140,0.0714285714285714,0.7142857142857143,26.9619949977585,0.1925856785554179,775.4223824905865,0,3.0,15.0,3.0,7.0,4.7727272727272725,1.004,5.517,1131.40649771,1129.614248,1.792249709999851,0.800492
53,88,141,0.2482269503546099,8.687943262411348,27.09023308756464,0.1921293126777634,510.6214613765965,1,3.0,3.0,4.0,6.0,2.0,-3.0968,1.5586,1155.71454876,1156.5181242,-0.8035754400000314,0.0158343
54,87,141,0.2340425531914893,7.723404255319149,27.09023308756464,0.1921293126777634,530.4456924991375,1,3.0,4.0,4.0,5.0,2.2222222222222223,-3.1416,2.192,1162.68149265,1164.0064227,-1.3249300499999208,0.0028905
55,86,141,0.2198581560283688,6.815602836879433,27.09023308756464,0.1921293126777634,550.6496395965646,1,3.0,5.0,4.0,4.0,2.2222222222222223,-3.2291,2.7524,1167.84763477,1169.5041114,-1.6564766300000429,0.0091932
56,85,141,0.2056737588652482,5.964539007092198,27.09023308756464,0.1921293126777634,571.2333579046616,1,3.0,6.0,4.0,3.0,2.0,-3.1619,2.8147,1171.9524061,1173.9769134,-2.024507300000096,0.0053157
57,84,141,0.1914893617021276,5.170212765957447,27.09023308756464,0.1921293126777634,592.1969010101044,1,3.0,7.0,4.0,2.0,1.5555555555555556,-2.5814,2.2357,1174.30298481,1176.391905,-2.088920189999953,0.0041313
58,83,141,0.1773049645390071,4.432624113475177,27.09023308756464,0.1921293126777634,613.5403209278563,1,3.0,8.0,4.0,1.0,0.8888888888888888,-2.0698,1.4869,1175.5460514,1178.1107796,-2.5647281999999905,0.0013113
59,82,141,0.1631205673758865,3.75177304964539,27.09023308756464,0.1921293126777634,635.2636681736542,1,3.0,9.0,4.0,0.0,0.0,-2.2811,1.1703,1175.08065732,1177.9119132,-2.831255880000072,0.0014946
60,81,141,0.1489361702127659,3.127659574468085,27.09023308756464,0.1921293126777634,657.3669918319766,1,3.0,10.0,3.0,1.0,0.9090909090909092,-1.1226,1.5885,1173.46241354,1175.3065434,-1.8441298600000664,0.0031866
61,80,141,0.1347517730496454,2.5602836879432624,27.09023308756464,0.1921293126777634,679.8503396198457,1,3.0,11.0,3.0,2.0,1.6923076923076923,0.1706,1.7928,1170.1807043,1170.8556105,-0.6749062000001231,0.0139731
62,79,141,0.1205673758865248,2.049645390070922,27.09023308756464,0.1921293126777634,702.7137579467822,1,3.0,12.0,3.0,3.0,2.4,1.0986,1.8926,1165.70147627,1165.484286,0.2171902699999464,0.0085305
63,78,141,0.1063829787234042,1.5957446808510638,27.09023308756464,0.1921293126777634,725.9572919712039,1,3.0,13.0,3.0,4.0,3.0588235294117645,1.3722,2.29,1159.60317219,1158.6936273,0.9095448900000064,0.0126336
64,77,141,0.0921985815602836,1.198581560283688,27.09023308756464,0.1921293126777634,749.5809856535336,1,3.0,14.0,3.0,5.0,3.684210526315789,1.2012,3.0989,1152.26322192,1151.209869,1.053352919999952,0.0197541
65,76,141,0.0780141843971631,0.8581560283687943,27.09023308756464,0.1921293126777634,773.5848818062541,1,3.0,15.0,3.0,6.0,4.285714285714286,0.824,4.6646,1143.34810259,1141.7441301,1.6039724900001602,0.1052565
53,89,142,0.2535211267605634,9.126760563380282,27.218168369146653,0.1916772420362441,509.41999467481713,0,3.0,3.0,4.0,7.0,2.1,-2.7664,1.2021,1159.44310611,1159.4657414,-0.0226352900001529,0.0049416
54,88,142,0.2394366197183098,8.140845070422536,27.218168369146653,0.1916772420362441,529.1975803752917,2,3.0,4.0,4.0,6.0,2.4,-2.6443,2.0336,1168.76194811,1169.110069,-0.3481208900000183,0.002698
55,87,142,0.2253521126760563,7.211267605633803,27.218168369146653,0.1916772420362441,549.3539885979981,0,3.0,5.0,4.0,5.0,2.5,-2.5435,2.6792,1172.53723023,1173.6126334,-1.0754031700000724,0.0070716
56,86,142,0.2112676056338028,6.338028169014085,27.218168369146653,0.1916772420362441,569.8892744487532,2,3.0,6.0,4.0,4.0,2.4,-2.7965,3.082,1179.02551751,1180.1579956,-1.1324780899999496,0.0059214
57,85,142,0.1971830985915492,5.52112676056338,27.218168369146653,0.1916772420362441,590.8034913881462,0,3.0,7.0,4.0,3.0,2.1,-2.0165,2.5813,1179.98414063,1181.5573346,-1.5731939700001476,0.0062906
58,84,142,0.1830985915492957,4.76056338028169,27.218168369146653,0.1916772420362441,612.0966913087515,2,3.0,8.0,4.0,2.0,1.6,-1.6951,1.972,1183.64285247,1185.28394,-1.6410875300000498,0.0024424
59,83,142,0.1690140845070422,4.056338028169014,27.218168369146653,0.1916772420362441,633.7689246074452,0,3.0,9.0,4.0,1.0,0.9,-1.5831,1.3978,1181.78388187,1183.7550544,-1.9711725300001035,0.0015052
60,82,142,0.1549295774647887,3.408450704225352,27.218168369146653,0.1916772420362441,655.8202402532128,2,3.0,10.0,4.0,0.0,0.0,-2.1136,1.0697,1182.61395299,1185.136402,-2.522449010000173,0.0012496
61,81,142,0.1408450704225352,2.816901408450704,27.218168369146653,0.1916772420362441,678.2506858508001,0,3.0,11.0,3.0,1.0,0.9166666666666666,-0.3688,1.0725,1177.93649093,1179.5455354,-1.6090444700000717,0.0236004
62,80,142,0.1267605633802817,2.2816901408450705,27.218168369146653,0.1916772420362441,701.0603077005289,2,3.0,12.0,3.0,2.0,1.7142857142857142,0.5649,1.1986,1175.93881907,1176.6035794,-0.6647603300000355,0.0018602
63,79,142,0.1126760563380281,1.8028169014084507,27.218168369146653,0.1916772420362441,724.2491508545617,0,3.0,13.0,3.0,3.0,2.4375,1.0473,1.5149,1168.44199799,1168.148232,0.2937659899998834,0.0300614
64,78,142,0.0985915492957746,1.380281690140845,27.218168369146653,0.1916772420362441,747.8172591698841,2,3.0,14.0,3.0,4.0,3.111111111111111,1.1164,2.1323,1163.61745071,1163.0164798,0.6009709099998872,0.0279456
65,77,142,0.0845070422535211,1.0140845070422535,27.218168369146653,0.1916772420362441,771.7646753582437,0,3.0,15.0,3.0,5.0,3.75,1.0211,3.6317,1153.30042699,1151.834136,1.4662909900000614,0.700557
54,89,143,0.2447552447552447,8.566433566433567,27.34580368248674,0.1912293963810262,527.9611329253744,1,3.0,4.0,4.0,7.0,2.5454545454545454,-1.9355,1.7544,1172.55336669,1172.1546265,0.3987401900001259,0.0046618
55,88,143,0.2307692307692307,7.615384615384615,27.34580368248674,0.1912293963810262,548.0704465647518,1,3.0,5.0,4.0,6.0,2.727272727272727,-2.0952,2.5659,1178.68242206,1178.8449101,-0.1624880400001984,0.007579
56,87,143,0.2167832167832167,6.72027972027972,27.34580368248674,0.1912293963810262,568.5577526008497,1,3.0,6.0,4.0,5.0,2.727272727272727,-2.1956,3.0464,1183.78162937,1184.3242554,-0.5426260300000649,0.0067496
57,86,143,0.2027972027972027,5.881118881118881,27.34580368248674,0.1912293963810262,589.4231043693486,1,3.0,7.0,4.0,4.0,2.5454545454545454,-1.6237,2.8401,1187.12545336,1187.7761753,-0.6507219400000395,0.0073359
58,85,143,0.1888111888111888,5.0979020979020975,27.34580368248674,0.1912293963810262,610.6665536415785,1,3.0,8.0,4.0,3.0,2.1818181818181817,-1.1319,2.3124,1189.39379941,1190.4287395,-1.0349400899999637,0.0024453
59,84,143,0.1748251748251748,4.370629370629371,27.34580368248674,0.1912293963810262,632.2881506966652,1,3.0,9.0,4.0,2.0,1.6363636363636365,-1.1353,1.8579,1189.95196874,1191.108204,-1.156235259999903,0.0018161
60,83,143,0.1608391608391608,3.699300699300699,27.34580368248674,0.1912293963810262,654.28794438918,1,3.0,10.0,4.0,1.0,0.9090909090909092,-1.3237,1.2604,1189.38986291,1191.2599699,-1.8701069900000675,0.0012584
61,82,143,0.1468531468531468,3.083916083916084,27.34580368248674,0.1912293963810262,676.6659822126427,1,3.0,11.0,4.0,0.0,0.0,-1.4702,0.6359,1187.16202022,1189.4359763,-2.2739560800000618,0.0029458
62,81,143,0.1328671328671328,2.5244755244755246,27.34580368248674,0.1912293963810262,699.4223103591961,1,3.0,12.0,3.0,1.0,0.9230769230769232,0.1227,0.5804,1183.76980489,1185.2100975,-1.4402926100001423,0.0027456
63,80,143,0.1188811188811188,2.020979020979021,27.34580368248674,0.1912293963810262,722.5569737757402,1,3.0,13.0,3.0,2.0,1.7333333333333334,0.3745,0.8463,1178.75565421,1179.1519311,-0.3962768899998536,0.0109824
64,79,143,0.1048951048951049,1.573426573426573,27.34580368248674,0.1912293963810262,746.0700162167909,1,3.0,14.0,3.0,3.0,2.4705882352941178,0.7621,1.4088,1172.53360905,1172.3595884,0.1740206500001022,0.2003001
65,78,143,0.0909090909090909,1.181818181818182,27.34580368248674,0.1912293963810262,769.9614802943015,1,3.0,15.0,3.0,4.0,3.1578947368421053,0.9508,2.6095,1164.73291233,1163.7651168,0.9677955300001032,0.0512369
66,77,143,0.0769230769230769,0.8461538461538461,27.34580368248674,0.1912293963810262,794.2314075246649,1,3.0,16.0,3.0,5.0,3.809523809523809,0.6134,4.2324,1155.68125776,1154.7325361,0.9487216600000464,0.0130416
54,90,144,0.25,9.0,27.47314182127996,0.190785707092222,526.7361606982113,2,3.0,4.0,4.0,8.0,2.6666666666666665,-1.3134,1.5513,1178.27048146,1176.895368,1.375113459999966,0.0053136
55,89,144,0.2361111111111111,8.027777777777779,27.47314182127996,0.190785707092222,546.7988168297167,0,3.0,5.0,4.0,7.0,2.9166666666666665,-1.4074,2.3025,1183.01091981,1182.5120736,0.4988462100000106,0.0201312
56,88,144,0.2222222222222222,7.111111111111111,27.47314182127996,0.190785707092222,567.2385883422701,2,3.0,6.0,4.0,6.0,3.0,-2.1821,3.0216,1190.46790902,1190.2255056,0.2424034200000733,0.0071424
57,87,144,0.2083333333333333,6.25,27.47314182127996,0.190785707092222,588.0555284478029,0,3.0,7.0,4.0,5.0,2.9166666666666665,-0.9685,2.7922,1192.42214111,1192.5256752,-0.1035340900000392,0.0129312
58,86,144,0.1944444444444444,5.444444444444445,27.47314182127996,0.190785707092222,609.2496887975256,2,3.0,8.0,4.0,4.0,2.6666666666666665,-0.7722,2.566,1197.07951006,1197.3256128,-0.2461027399999693,0.0028368
59,85,144,0.1805555555555555,4.694444444444445,27.47314182127996,0.190785707092222,630.8211195539064,0,3.0,9.0,4.0,3.0,2.25,-0.5809,2.1989,1196.24661505,1196.8619184,-0.6153033499999765,0.0027072
60,84,144,0.1666666666666666,4.0,27.47314182127996,0.190785707092222,652.7698694581647,2,3.0,10.0,4.0,2.0,1.6666666666666667,-0.8635,1.7128,1198.10528457,1199.0770128,-0.971728229999826,0.0012528
61,83,144,0.1527777777777778,3.361111111111111,27.47314182127996,0.190785707092222,675.0959858936262,0,3.0,11.0,4.0,1.0,0.9166666666666666,-0.5715,0.7826,1194.48437974,1195.9627536,-1.478373860000147,0.0029088
62,82,144,0.1388888888888889,2.7777777777777777,27.47314182127996,0.190785707092222,697.7995149452589,2,3.0,12.0,4.0,0.0,0.0,-1.1464,0.2773,1193.54523255,1195.72992,-2.184687449999956,0.0014544
63,81,144,0.125,2.25,27.47314182127996,0.190785707092222,720.8805014556775,0,3.0,13.0,3.0,1.0,0.9285714285714286,0.3155,0.2418,1187.13546661,1188.6011136,-1.4656469899998683,0.0107856
64,80,144,0.1111111111111111,1.7777777777777777,27.47314182127996,0.190785707092222,744.3389890778786,2,3.0,14.0,3.0,2.0,1.75,0.1878,0.7318,1183.39935401,1183.9591008,-0.5597467899999629,0.0279504
65,79,144,0.0972222222222222,1.3611111111111112,27.47314182127996,0.190785707092222,768.1750203249475,0,3.0,15.0,3.0,3.0,2.5,0.5605,1.9379,1174.19990099,1173.7854288,0.4144721899999695,0.0279504
