Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
25,33,58,train,True,0.0027028,-0.7392227998375893,504.3581192842126,504.40533447265625,503.618896484375,-0.786440372467041,0.0472175726294517
26,32,58,train,True,0.000319,-0.5190052616596222,509.9076161015034,509.95068359375,509.38861083984375,-0.5620971918106079,0.04309193015098567
27,31,58,train,True,0.0011542,-0.08776117636356502,506.94905878378546,506.8603820800781,506.8612976074219,0.000929799978621304,-0.08869097634218633
28,30,58,train,True,0.000348,1.6745038670301438,506.3045000392199,506.4595947265625,507.97900390625,1.5193982124328613,0.15510565459728243
29,29,58,train,True,0.0005626,0.9752128857374192,497.0884772998095,497.1162414550781,498.0636901855469,0.9474632143974304,0.027749671339988735
30,28,58,train,True,0.0500018,1.6412634700536728,486.7201256901026,486.96490478515625,488.36138916015625,1.3964914083480835,0.2447720617055893
21,38,59,train,False,0.2496408,-1.205970247387886,471.4983591634035,470.6080322265625,470.2923889160156,-0.315630704164505,-0.8903395432233809
23,36,59,train,False,0.1373992,-0.2288369346410036,496.3566445518285,495.82440185546875,496.1278076171875,0.3033994138240814,-0.532236348465085
24,35,59,train,True,0.0006726,-0.3216218236833811,505.766110349074,505.54736328125,505.4444885253906,-0.10287050157785416,-0.21875132210552695
25,34,59,train,True,0.0023305,-0.5441424663364888,512.1643512065708,512.1744384765625,511.6202087402344,-0.5542215704917908,0.010079104155301999
26,33,59,train,True,0.0003304,-0.5872344233095645,516.4021147944034,516.5316772460938,515.8148803710938,-0.7168014049530029,0.12956698164343838
27,32,59,train,True,0.0003953,-0.035105911057908085,517.2317001493392,517.314208984375,517.1965942382812,-0.11763609945774078,0.0825301883998327
28,31,59,train,True,0.000354,0.9160866898298263,515.5572409468889,515.4588623046875,516.4733276367188,1.0144191980361938,-0.09833250820636752
29,30,59,train,True,0.000531,1.2861512672901154,509.67585434794427,509.878173828125,510.9620056152344,1.0838407278060913,0.2023105394840241
30,29,59,train,True,0.0007611,1.2701185429096222,499.76357286334036,499.9530334472656,501.03369140625,1.0806682109832764,0.18945033192634586
22,38,60,train,False,0.240324,-0.5391875553131104,490.29657280921936,489.1671447753906,489.75738525390625,0.5902519822120667,-1.129439537525177
23,37,60,train,False,0.181944,-0.25621021727100013,500.0063017700054,499.37249755859375,499.7500915527344,0.377593994140625,-0.6338042114116251
24,36,60,train,True,0.001116,-0.20326146271079779,512.4380637088045,512.4112548828125,512.2348022460938,-0.1764560043811798,-0.026805458329617976
25,35,60,train,True,0.002328,-0.5799934381246566,517.5635139459372,517.6883544921875,516.9835205078125,-0.7048519849777222,0.12485854685306552
26,34,60,train,True,0.003408,-0.5446785877645016,525.239869017452,525.3512573242188,524.6951904296875,-0.656033992767334,0.11135540500283236
27,33,60,train,True,0.000402,-0.4913777258992195,524.8872517493368,524.80615234375,524.3958740234375,-0.41025200486183167,-0.08112572103738785
28,32,60,train,True,0.000354,0.6574074865877628,526.8831808923185,526.8466186523438,527.5405883789062,0.6939859986305237,-0.03657851204276086
29,31,60,train,True,0.001614,0.33701127260923386,519.8542729070782,519.936279296875,520.1912841796875,0.2550179958343506,0.08199327677488327
30,30,60,train,True,0.000546,1.3680985099077225,514.8949019783736,514.983154296875,516.2630004882812,1.2798559665679932,0.08824254333972936
23,38,61,train,False,0.2349171,-0.23837093153968453,505.09976009169594,504.5335388183594,504.86138916015625,0.32785630226135254,-0.566227233801037
24,37,61,train,True,0.0018605,-0.14394715271890163,516.2520404144376,516.070556640625,516.1080932617188,0.03752259910106659,-0.18146975181996822
25,36,61,train,True,0.0023302,-0.3330758458375931,524.5108712559938,524.5338745117188,524.1777954101562,-0.35605770349502563,0.022981857657432547
26,35,61,train,True,0.0026108,-0.5172897836565972,530.9187790414691,530.9298706054688,530.4014892578125,-0.5283846259117126,0.011094842255115478
27,34,61,train,True,0.0008418,-0.3705095722526312,534.1347307636589,534.1251831054688,533.7642211914062,-0.36101099848747253,-0.009498573765158669
28,33,61,train,True,0.0003538,0.1631240633688867,534.9988022061624,534.6666870117188,535.1619262695312,0.495185911655426,-0.3320618482865393
29,32,61,train,True,0.0009516,0.5323840945959091,531.379236999154,531.6464233398438,531.91162109375,0.26519718766212463,0.26718690693378444
30,31,61,train,True,0.0158966,0.7928069168329239,525.3044831222296,525.2288818359375,526.0972900390625,0.8684021830558777,-0.07559526622295376
31,30,61,train,True,0.0379908,0.8102846595644951,515.1167172935606,515.2322998046875,515.927001953125,0.6946907043457031,0.11559395521879201
23,39,62,train,False,0.2642874,-0.3941332001984119,508.4568468232453,507.6408996582031,508.0627136230469,0.4217970073223114,-0.8159302075207233
24,38,62,train,True,0.0034472,-0.0893435139209032,522.3647341389209,522.4979858398438,522.275390625,-0.22260020673274994,0.13325669281184674
25,37,62,train,True,0.006541,-0.30414755575358865,529.2992647432536,529.3870239257812,528.9951171875,-0.39191240072250366,0.08776484496891501
26,36,62,train,True,0.0027962,-0.38651335939764975,538.9032980273664,538.958740234375,538.5167846679688,-0.4419521987438202,0.05543883934617044
27,35,62,train,True,0.0185752,-0.6270002487301827,540.9144758346677,540.7227783203125,540.2874755859375,-0.4352514147758484,-0.19174883395433429
28,34,62,train,True,0.0004278,-0.05947815459221602,545.3706964163109,545.262451171875,545.3112182617188,0.04875899851322174,-0.10823715310543776
29,33,62,train,True,0.0006386,-0.23170217163860798,540.5255864489824,540.5211791992188,540.2938842773438,-0.22730180621147156,-0.004400365427136427
30,32,62,train,True,0.0006138,0.5519792260229588,538.0026472388208,538.119384765625,538.5546264648438,0.43520379066467285,0.11677543535828594
31,31,62,train,True,0.0006386,-0.09084536855109036,528.1041510326136,528.156005859375,528.0133056640625,-0.14268380403518677,0.051838435484096404
23,40,63,train,False,0.3399984,-0.4863696432113647,513.1223559713363,512.2391967773438,512.635986328125,0.3968032896518707,-0.8831729328632354
24,39,63,train,True,0.0726579,-0.16500522071728482,525.8437161582173,525.89501953125,525.6787109375,-0.2163074016571045,0.05130218093981967
25,38,63,train,True,0.0037233,-0.0949434502562508,535.6103243096312,535.8214111328125,535.515380859375,-0.30602601170539856,0.21108256144914778
26,37,63,train,True,0.0043029,-0.26407471634447577,543.8942016694695,543.7876586914062,543.630126953125,-0.15754370391368866,-0.10653101243078711
27,36,63,train,True,0.0185724,-0.401729054749012,549.243525929749,549.2212524414062,548.841796875,-0.379423588514328,-0.02230546623468399
28,35,63,train,True,0.0004284,-0.2759167326614261,552.4874035490677,552.1002197265625,552.2114868164062,0.11128350347280502,-0.3872002361342311
29,34,63,train,True,0.0004284,-0.033023759147617966,551.0562171185226,551.3848266601562,551.023193359375,-0.3616451919078827,0.32862143276026473
30,33,63,train,True,0.0015624,0.19777317345142365,547.2731130570173,547.236083984375,547.4708862304688,0.23484419286251068,-0.037071019411087036
31,32,63,train,True,0.0013041,0.31670109026134013,540.8458965659887,540.787353515625,541.16259765625,0.37521791458129883,-0.058516824319958693
32,31,63,train,True,0.0372582,0.3724020212888718,530.3808938771487,530.379150390625,530.7532958984375,0.374147891998291,-0.0017458707094192283
24,40,64,train,False,0.2999424,-0.23402686133980752,531.5670346738398,531.427978515625,531.3330078125,-0.09500639885663986,-0.13902046248316766
25,39,64,train,True,0.0035392,-0.08221415056847035,539.974914345881,539.9946899414062,539.8927001953125,-0.10202000290155411,0.019805852333083754
26,38,64,train,True,0.0050176,-0.08969172151759267,551.1971135965176,551.19287109375,551.107421875,-0.08548320084810257,-0.004208520669490096
27,37,64,train,True,0.0200064,-0.46122626706957814,555.2713458959759,555.2333984375,554.8101196289062,-0.4233272075653076,-0.03789905950427053
28,36,64,train,True,0.0004608,-0.291421240195632,561.8832181151956,561.7576904296875,561.591796875,-0.16587680578231812,-0.12554443441331387
29,35,64,train,True,0.0004288,-0.5175799691677093,559.2240619027615,559.3007202148438,558.7064819335938,-0.5942103862762451,0.0766304171085358
30,34,64,train,True,0.0006464,-0.04198933863313869,559.0071992995706,559.0979614257812,558.9652099609375,-0.1327648013830185,0.0907754627498798
31,33,64,train,True,0.0014272,-0.4767415697872639,551.2516439135372,551.1444091796875,550.77490234375,-0.36952880024909973,-0.10721276953816417
32,32,64,train,True,0.0037248,0.18581926964223386,545.9257529959827,545.8447265625,546.111572265625,0.26684480905532837,-0.08102553941309451
25,40,65,train,True,0.0037245,-0.059469950140919534,545.9104831337347,546.0443725585938,545.8510131835938,-0.19334299862384796,0.13387304848292841
26,39,65,train,True,0.005109,0.08586794150527567,555.6498498319322,555.5125732421875,555.7357177734375,0.223144993185997,-0.13727705168072135
27,38,65,train,True,0.00208,-0.15314928481355308,562.8315550465323,562.697509765625,562.6784057617188,-0.01911200024187565,-0.13403728457167743
28,37,65,train,True,0.000481,-0.2974922503530979,568.1925728167594,567.8557739257812,567.8950805664062,0.039344001561403275,-0.3368362519145012
29,36,65,train,True,0.0006435,-0.2676432359963655,568.8664591539651,569.2113037109375,568.5988159179688,-0.6124855279922485,0.344842291995883
30,35,65,train,True,0.0006435,-0.18350497767329216,567.3009976534545,567.0772705078125,567.1174926757812,0.04021000117063522,-0.22371497884392738
31,34,65,train,True,0.000793,-0.07820776112377643,562.9654147923737,563.0404052734375,562.88720703125,-0.1532064974308014,0.07499873630702496
32,33,65,train,True,0.0021645,0.017373220687732102,556.2815159394685,556.0787963867188,556.2988891601562,0.22010399401187897,-0.20273077332414685
33,32,65,train,True,0.0847665,0.03293609183980152,545.6206893964414,545.7553100585938,545.6536254882812,-0.10168150067329407,0.13461759251309557
25,41,66,train,True,0.0111804,-0.2622605621442199,549.6995774566755,549.898681640625,549.4373168945312,-0.4614076018333435,0.19914703968912362
26,40,66,train,True,0.0040986,0.2381063040345907,562.443900531903,562.433837890625,562.6820068359375,0.2481829971075058,-0.010076693072915088
27,39,66,train,True,0.0139722,-0.019778899187222122,568.2154576101248,567.9921875,568.1956787109375,0.20353460311889648,-0.2233135023061186
28,38,66,train,True,0.0013992,-0.17868966862559318,576.8071076373756,576.8075561523438,576.62841796875,-0.17916759848594666,0.00047792986035347096
29,37,66,train,True,0.0006468,-0.5004142497479915,576.204515812248,576.2772216796875,575.7041015625,-0.5731179714202881,0.07270372167229655
30,36,66,train,True,0.0007458,-0.2552830894291401,578.0520970542728,578.1358032226562,577.7968139648438,-0.339011013507843,0.08372792407870294
31,35,66,train,True,0.0010956,-0.5652356295287609,572.3227429537475,572.177978515625,571.7575073242188,-0.4204646050930023,-0.14477102443575862
32,34,66,train,True,0.0024024,-0.18031290046870707,569.2885282325,569.2789306640625,569.1082153320312,-0.17072780430316925,-0.00958509616553782
33,33,66,train,True,0.0056826,-0.6603241248428822,558.6382293982804,558.9146118164062,557.9779052734375,-0.9367244243621826,0.27640029951930045
26,41,67,train,True,0.003819,0.21959425877779723,566.2086894326285,566.1456909179688,566.4282836914062,0.2825947105884552,-0.06300045181065797
27,40,67,train,True,0.0064454,0.32879303835332396,575.1582064733655,574.9767456054688,575.4869995117188,0.5102726221084595,-0.1814795837551355
28,39,67,train,True,0.0028877,0.009629992134869099,582.4290907109902,582.6152954101562,582.438720703125,-0.17658349871635437,0.18621349085122346
29,38,67,train,True,0.0008911,-0.19059911847114563,585.0729843723774,585.4097900390625,584.8823852539062,-0.5273998975753784,0.3368007791042328
30,37,67,train,True,0.0007571,-0.22674632221460342,585.5348517909646,585.1882934570312,585.30810546875,0.119822196662426,-0.34656851887702944
31,36,67,train,True,0.0011792,-0.2254008089751005,583.2131937777251,583.4047241210938,582.98779296875,-0.4169110059738159,0.1915101969987154
32,35,67,train,True,0.0043215,-0.19059860315173865,578.6791239937768,578.4169311523438,578.488525390625,0.07157719880342484,-0.2621758019551635
33,34,67,train,True,0.0004422,-0.14452992867678405,571.586729635708,571.548095703125,571.4421997070312,-0.10588949918746948,-0.038640429489314565
34,33,67,train,True,0.067067,-0.16655807910487055,560.7294853251987,560.7587890625,560.5629272460938,-0.19590480625629425,0.029346727151423696
27,41,68,train,True,0.0038556,0.470224986076355,579.6260884904862,579.3688354492188,580.0963134765625,0.7274531722068787,-0.2572281861305237
28,40,68,train,True,0.0029784,0.30566863298416136,590.3243362498283,590.40771484375,590.6300048828125,0.2222643941640854,0.08340423882007597
29,39,68,train,True,0.0015844,-0.1604496817663312,591.67015427161,591.7286376953125,591.5097045898438,-0.2189083993434906,0.0584587175771594
30,38,68,train,True,0.000782,-0.15998466446995735,595.4543572230637,595.3863525390625,595.2943725585938,-0.09197600185871124,-0.0680086626112461
31,37,68,train,True,0.001428,-0.4372946608066559,591.6744162428379,591.6829223632812,591.2371215820312,-0.44582599401474,0.00853133320808408
32,36,68,train,True,0.0018768,-0.2688208930939436,590.7076026313752,590.7933349609375,590.4387817382812,-0.35452279448509216,0.08570190139114858
33,35,68,train,True,0.0018428,-0.5959931835532188,582.0765229687095,581.9266967773438,581.4805297851562,-0.44620761275291443,-0.1497855708003044
34,34,68,train,True,0.0004964,-0.25511364050209523,576.3813343436271,576.4392700195312,576.126220703125,-0.3130775988101959,0.057963958308100694
27,42,69,train,True,0.085698,0.4074749527871609,585.9201007308066,586.1830444335938,586.3275756835938,0.1445721983909607,0.2629027543962002
28,41,69,train,True,0.003726,0.5040078015625477,594.9262900499999,594.993896484375,595.4302978515625,0.43641379475593567,0.06759400680661198
29,40,69,train,True,0.0014007,0.3363666992634535,599.7456035155803,599.9691162109375,600.0819702148438,0.1128963977098465,0.22347030155360698
30,39,69,train,True,0.0007935,0.10262018747162074,602.1641034453409,601.8684692382812,602.2667236328125,0.3982540965080261,-0.2956339090364054
31,38,69,train,True,0.0012006,-0.05073924876982346,601.7601508698635,601.9960327148438,601.7094116210938,-0.28660619258880615,0.23586694381898268
32,37,69,train,True,0.0013179,-0.10589527384378015,599.2420036722813,598.9865112304688,599.1361083984375,0.14958399534225464,-0.2554792691860348
33,36,69,train,True,0.0320022,-0.16137436274439096,594.1801731908694,594.2156982421875,594.018798828125,-0.19687660038471222,0.03550223764032126
34,35,69,train,True,0.0014904,-0.22462842654436826,586.9361152429506,586.755859375,586.7114868164062,-0.04436580091714859,-0.18026262562721967
35,34,69,train,True,0.0420003,-0.2677756731212139,575.8679953996838,575.7982788085938,575.6002197265625,-0.1980794072151184,-0.06969626590609551
27,43,70,train,True,0.01099,0.3575343092530966,590.2833958665282,590.3938598632812,590.6409301757812,0.2470400035381317,0.11049430571496488
28,42,70,train,True,0.002142,0.3847367350757122,602.2058394367992,602.3004150390625,602.590576171875,0.2901810109615326,0.09455572411417962
29,41,70,train,True,0.001085,0.5323289714753627,605.2349439777433,605.2805786132812,605.7672729492188,0.4867149889469147,0.04561398252844806
30,40,70,train,True,0.001918,0.349395062699914,611.3125922419875,611.0866088867188,611.6619873046875,0.5753980278968811,-0.2260029651969671
31,39,70,train,True,0.001204,0.015402058134786784,609.421304484834,609.649658203125,609.4367065429688,-0.2129559963941574,0.2283580545289442
32,38,70,train,True,0.000819,-0.058719445215538145,610.4091222772468,610.5192260742188,610.3504028320312,-0.16879600286483765,0.1100765576492995
33,37,70,train,True,0.0014,-0.3054570772498846,603.7005376436562,603.5087890625,603.3950805664062,-0.11368700116872787,-0.1917700760811567
34,36,70,train,True,0.001582,-0.26124443985521795,600.1700579164177,600.3223876953125,599.9088134765625,-0.413565993309021,0.15232155345380305
35,35,70,train,True,0.014903,-0.758967017531395,588.9784494394064,589.0357666015625,588.219482421875,-0.8162479996681213,0.05728098213672639
27,44,71,train,False,0.4650287,0.4140051929652691,596.1071740062534,596.3101196289062,596.5211791992188,0.2110576033592224,0.2029475896060467
28,43,71,train,True,0.0022365,0.3723950110375881,606.7425341881811,606.5640869140625,607.1149291992188,0.5507956147193909,-0.17840060368180277
29,42,71,train,True,0.001491,0.3415922478586435,612.8980317755788,613.086669921875,613.2396240234375,0.15294569730758667,0.18864655055105684
30,41,71,train,True,0.0026554,0.5511180716753006,617.1321705025434,616.9219360351562,617.6832885742188,0.7613393068313599,-0.21022123515605928
31,40,71,train,True,0.0008094,0.5249465776979924,618.7300583051145,618.949951171875,619.2550048828125,0.3050450086593628,0.21990156903862956
32,39,71,train,True,0.0008165,0.3766531652212143,618.0890450769663,617.9351196289062,618.4656982421875,0.5305622220039368,-0.1539090567827225
33,38,71,train,True,0.0041606,0.1530561888590455,614.9793290650472,615.139404296875,615.1323852539062,-0.006984999869018793,0.1600411887280643
34,37,71,train,True,0.0027974,-0.036964059062302115,609.8080822231248,609.6102905273438,609.7711181640625,0.16079740226268768,-0.19776146132498978
35,36,71,train,True,0.0054031,-0.2214478451013565,602.2582520443201,602.183837890625,602.0368041992188,-0.1470658928155899,-0.0743819522857666
36,35,71,train,False,0.1287656,-0.3819810395687819,591.0784532075376,591.226318359375,590.6964721679688,-0.5298010110855103,0.14781997151672838
28,44,72,train,True,0.0022392,0.39536807835102084,613.554827234149,613.4552612304688,613.9501953125,0.49495041370391846,-0.09958233535289762
29,43,72,train,True,0.0013968,0.24571127891540528,618.346207666397,618.2298583984375,618.5919189453125,0.36205679178237915,-0.11634551286697387
30,42,72,train,True,0.0021456,0.12309793167747557,625.8615212089476,625.8099975585938,625.984619140625,0.17461839318275452,-0.05152046150527895
31,41,72,train,True,0.0008208,0.6354701918363571,625.4518100816011,625.470458984375,626.0872802734375,0.6168704032897949,0.01859978854656219
32,40,72,train,True,7.92e-05,0.436656472235918,628.6073498754204,628.6857299804688,629.0440063476562,0.358295202255249,0.078361269980669
33,39,72,train,True,0.0040824,0.3250777445733547,623.6186478413641,623.5472412109375,623.9437255859375,0.3964408040046692,-0.07136305943131449
34,38,72,train,True,0.0019584,0.01248693405126687,622.1769051557925,622.4033203125,622.1893920898438,-0.21389439702033997,0.22638133107160685
35,37,72,train,True,0.0010224,-0.45826967895030973,612.9813409680128,612.8145141601562,612.5230712890625,-0.29140719771385193,-0.1668624812364578
36,36,72,train,True,0.0080136,-0.4359703485667705,606.9487877313793,606.9110107421875,606.5128173828125,-0.39818960428237915,-0.03778074428439138
28,45,73,train,True,0.0024236,0.5946086783707142,617.6688800911605,617.40869140625,618.2634887695312,0.8548383116722107,-0.2602296333014965
29,44,73,train,True,0.0019418,0.18503482673317195,625.4881829467043,625.505615234375,625.6732177734375,0.16759729385375977,0.017437532879412188
30,43,73,train,True,0.0018615,0.06335689014289528,631.4935278754821,631.3292236328125,631.556884765625,0.22767849266529083,-0.16432160252239555
31,42,73,train,True,0.001679,0.22788603054359555,634.5186960007064,634.65283203125,634.74658203125,0.09379799664020538,0.13408803390339016
32,41,73,train,True,5.84e-05,0.6119683589041233,635.6333319340646,635.4686279296875,636.2453002929688,0.7766500115394592,-0.16468165263533596
33,40,73,train,True,0.0038544,0.6168764565885066,634.368108894974,634.341552734375,634.9849853515625,0.6434773206710815,-0.026600864082574893
34,39,73,train,True,0.0074241,0.44913861200213434,630.9815864856541,630.8338012695312,631.4307250976562,0.5968856811523438,-0.1477470691502094
35,38,73,train,True,0.0067379,0.07763275849632918,625.4227944875975,625.4698486328125,625.5004272460938,0.030538100749254227,0.047094657747074956
36,37,73,train,True,0.0065773,-0.25575878012925385,617.7768769441917,617.593505859375,617.5211181640625,-0.0723830983042717,-0.18337568182498215
37,36,73,train,True,0.0407924,-0.5200143742561341,606.4738107609749,606.27099609375,605.9537963867188,-0.31719329953193665,-0.20282107472419741
29,45,74,train,True,0.0061494,0.26601579889655114,630.5484983612597,630.595703125,630.8145141601562,0.21881580352783203,0.047199995368719105
30,44,74,train,True,0.002516,-0.0926058704406023,639.5658114368468,639.5638427734375,639.4732055664062,-0.09064780175685883,-0.001958068683743472
31,43,74,train,True,0.002997,0.06867184064351023,641.0212329445127,641.0744018554688,641.0899047851562,0.015497599728405476,0.053174240915104753
32,42,74,train,True,2.22e-05,0.01376989669399336,645.658837525181,645.6648559570312,645.672607421875,0.007718599867075682,0.006051296826917678
33,41,74,train,True,0.0016946,0.641718044579029,642.2885798069834,642.3201293945312,642.9302978515625,0.610152006149292,0.03156603842973704
34,40,74,train,True,2.22e-05,0.40592452988028527,642.7650959779322,642.8909301757812,643.1710205078125,0.2800529897212982,0.12587154015898705
35,39,74,train,True,0.0058386,0.1714630563603714,635.2122649709834,635.1835327148438,635.3837280273438,0.20014899969100952,-0.02868594333063812
36,38,74,train,True,0.0020128,-0.28910837799310685,631.4125214639306,631.4448852539062,631.1234130859375,-0.3214859962463379,0.032377618253231044
37,37,74,train,True,0.0030266,-1.0974100357294083,619.9974954849481,620.2467041015625,618.9000854492188,-1.346610188484192,0.24920015275478358
29,46,75,train,True,0.00072,0.515303463935852,637.0595256376266,637.1309814453125,637.5748291015625,0.4437924921512604,0.07151097178459165
30,45,75,train,True,0.0019575,0.011079754631500691,644.7633953430247,644.4373779296875,644.7744750976562,0.3371424973011017,-0.326062742669601
31,44,75,train,True,0.0006675,-0.11784409884363413,649.4200291574374,649.5567626953125,649.3021850585938,-0.2545374929904938,0.13669339414685966
32,43,75,train,True,5.25e-05,0.025892234450438992,652.2599964374245,652.1707153320312,652.285888671875,0.11518000066280365,-0.08928776621236466
33,42,75,train,True,0.000885,0.29735442958772185,652.4602749649436,652.5656127929688,652.7576293945312,0.19199000298976898,0.10536442659795286
34,41,75,train,True,7.5e-05,0.562217196971178,650.9540791897475,650.9185180664062,651.5162963867188,0.5977575182914734,-0.03554032132029539
35,40,75,train,True,0.0042825,0.4890674424171448,647.1349559950828,647.07373046875,647.6240234375,0.550272524356842,-0.06120508193969726
36,39,75,train,True,0.0081075,0.08488323122262954,641.3867964562774,641.5079956054688,641.4716796875,-0.03629250079393387,0.12117573201656341
37,38,75,train,True,0.0011775,-0.3939620743691921,633.4863693009316,633.6207275390625,633.0924072265625,-0.528315007686615,0.13435293331742287
38,37,75,train,False,0.220005,-0.653740162551403,621.9538500258327,622.2383422851562,621.3001098632812,-0.9382699728012085,0.2845298102498055
29,47,76,train,True,0.000912,0.8485025781393051,641.7116170507669,641.7137451171875,642.5601196289062,0.8463631868362427,0.002139391303062399
30,46,76,train,True,0.0014592,0.11849388293921947,652.2513181287795,652.2528076171875,652.3698120117188,0.11701399832963943,0.00147988460958004
31,45,76,train,True,0.0019532,-0.11203640192747116,655.4895388433338,655.4640502929688,655.3775024414062,-0.08656720072031021,-0.025469201207160952
32,44,76,train,True,2.28e-05,-0.24319723084568978,661.5173671527207,661.5979614257812,661.274169921875,-0.32376641035079956,0.08056917950510978
33,43,76,train,True,0.0008892,0.1839202309027314,659.9050079917536,659.8941040039062,660.0889282226562,0.19479280710220337,-0.010872576199471962
34,42,76,train,True,2.28e-05,0.05291305126156658,662.0026899760821,662.0723266601562,662.0556030273438,-0.01673560030758381,0.06964865156915039
35,41,76,train,True,0.0093252,0.520974099189043,656.1293554906547,656.3270874023438,656.6503295898438,0.3231920003890991,0.1977820987999439
36,40,76,train,True,0.0040128,0.048522083186544475,654.3084725457197,654.2694091796875,654.3569946289062,0.08761479705572128,-0.03909271386917681
37,39,76,train,True,0.0009348,-0.7861267083883285,644.8198181146383,644.9524536132812,644.03369140625,-0.9187235832214355,0.132596874833107
38,38,76,train,True,0.034466,-0.58857336550951,637.9879874280095,637.9386596679688,637.3994140625,-0.5392343997955322,-0.04933896571397778
29,48,77,train,True,0.0012089,1.4493865209817887,647.6090241235495,647.666259765625,649.0584106445312,1.3921422958374023,0.05724422514438632
30,47,77,train,True,0.0019712,0.48449631974101065,656.969605242759,656.810302734375,657.4541015625,0.6438151001930237,-0.15931878045201303
31,46,77,train,True,0.0024255,-0.05851640238426626,663.2653035117593,663.2310791015625,663.206787109375,-0.02428390085697174,-0.03423250152729452
32,45,77,train,True,5.39e-05,-0.18768581157550215,667.7492092490755,667.6692504882812,667.5615234375,-0.1077561005949974,-0.07992971098050475
33,44,77,train,True,0.001694,-0.06088087024632841,669.4790937608714,669.5903930664062,669.418212890625,-0.1721753031015396,0.1112944328552112
34,43,77,train,True,6.16e-05,0.14367455994710326,669.5572531744278,669.4912109375,669.700927734375,0.20970839262008667,-0.0660338326729834
35,42,77,train,True,0.0028105,0.3436215409636498,667.2849795332551,667.3441772460938,667.6286010742188,0.284437894821167,0.05918364614248278
36,41,77,train,True,0.0019558,0.3819519203901291,663.4283508139848,663.4964599609375,663.810302734375,0.313850998878479,0.06810092151165009
37,40,77,train,True,0.0013013,-0.026089245995972305,657.4781156131835,657.3751220703125,657.4520263671875,0.07685080170631409,-0.10294004770228639
38,39,77,train,True,0.0079156,-0.44213871002197264,649.2818603897094,649.5657348632812,648.8397216796875,-0.7260475754737854,0.28390886545181276
29,49,78,train,True,0.0133302,2.3631176364421846,651.5735889065265,651.6642456054688,653.9367065429688,2.2724790573120117,0.09063857913017292
30,48,78,train,True,0.0019422,1.1018602919578553,663.6835400986671,663.5756225585938,664.785400390625,1.2097599506378174,-0.1078996586799621
31,47,78,train,True,0.001053,0.1276463312190026,668.9384547429997,669.01416015625,669.0661010742188,0.05196459963917732,0.07568173157982527
32,46,78,train,True,0.0035334,-0.20347549330443143,676.3762660206481,676.3897705078125,676.1727905273438,-0.21696080267429352,0.013485309369862086
33,45,78,train,True,0.0097812,-0.09721729164943099,676.5276982486807,676.5623168945312,676.4304809570312,-0.13182799518108368,0.03461070353165269
34,44,78,train,True,0.0001794,-0.1829937019199133,679.9372051277012,679.9889526367188,679.7542114257812,-0.23476159572601318,0.05176789380609989
35,43,78,train,True,0.0035802,0.2872493291646242,675.6566593622416,675.6328125,675.9439086914062,0.31106680631637573,-0.02381747715175153
36,42,78,train,True,0.0003042,0.02383935435442254,675.4257456065831,675.5765991210938,675.4495849609375,-0.1270029991865158,0.15084235354093833
37,41,78,train,True,0.003237,-0.10205862975679338,667.6283647821006,667.5513916015625,667.5263061523438,-0.025093600153923035,-0.07696502960287034
38,40,78,train,True,0.007449,-0.31591851003468036,663.1679082561284,663.007568359375,662.8519897460938,-0.1555738002061844,-0.16034470982849597
29,50,79,train,False,0.1049831,3.0476878774166107,657.1783253061772,657.3541259765625,660.2260131835938,2.8718979358673096,0.17578994154930117
30,49,79,train,True,0.0022278,2.1480989050865174,667.5516081261635,667.5960083007812,669.69970703125,2.103682518005371,0.04441638708114626
31,48,79,train,True,0.0012087,0.5576427009701729,676.0117542716861,675.9297485351562,676.5693969726562,0.6396725177764893,-0.08202981680631638
32,47,79,train,True,0.0371616,-0.015639551309868695,682.2017357427161,682.126220703125,682.1860961914062,0.05989690124988556,-0.07553645255975425
33,46,79,train,True,0.0053246,-0.167656857855618,685.4924859594181,685.4527587890625,685.3248291015625,-0.12795880436897278,-0.039698053486645235
34,45,79,train,True,0.0002212,-0.09013235381804406,687.1166216116305,686.9517822265625,687.0264892578125,0.07470829784870148,-0.16484065166674555
35,44,79,train,True,0.0010033,0.07861003624275327,686.3015779520385,686.320068359375,686.3801879882812,0.06014759838581085,0.018462437856942418
36,43,79,train,True,0.0034839,0.21274810984730722,683.9081625346839,683.9119262695312,684.1209106445312,0.2089730054140091,0.003775104433298121
37,42,79,train,True,0.0019434,0.2095712099969387,679.432030352503,679.4900512695312,679.6416015625,0.1515320986509323,0.058039111346006395
38,41,79,train,True,0.0074181,-0.03054229425964877,673.4088381926972,673.3845825195312,673.3782958984375,-0.006308199837803841,-0.024234094421844928
39,40,79,train,True,0.080106,-0.2846571272984147,664.9776502913609,664.925537109375,664.6929931640625,-0.23252519965171814,-0.05213192764669655
30,50,80,train,True,0.002584,2.9261574387550353,673.8908591628075,673.8836669921875,676.8170166015625,2.9333438873291016,-0.007186448574066251
31,49,80,train,True,0.002888,1.6648561692237853,680.5908201003075,680.6763305664062,682.2556762695312,1.5793399810791016,0.08551618814468376
32,48,80,train,True,0.002056,0.17784644490107893,690.2945656644739,690.2056274414062,690.472412109375,0.2667439877986908,-0.08889754289761187
