Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
19,27,46,-0.06537645749747753,391.7404863207787,391.8299560546875,391.67510986328125,-0.15486879646778107,0.08949233897030354
20,26,46,0.539325044900179,398.65946645900607,398.7733154296875,399.19879150390625,0.42549920082092285,0.11382584407925611
21,25,46,0.38658511310815813,396.5989190372825,396.61297607421875,396.9855041503906,0.37251099944114685,0.014074113667011279
22,24,46,0.1028473424911499,398.15835260868073,398.197265625,398.2611999511719,0.06393419951200485,0.038913142979145054
23,23,46,-0.5891487745940686,390.5320503859222,390.362548828125,389.9429016113281,-0.4196457862854004,-0.16950298830866817
24,22,46,-0.23794405456632375,381.9275497674569,381.9758605957031,381.6896057128906,-0.2862718105316162,0.04832775596529246
25,21,46,-0.45218722641468045,364.24948947250846,364.13970947265625,363.79730224609375,-0.34240299463272095,-0.10978423178195951
18,29,47,-0.4560197075456381,390.66671306692064,390.636962890625,390.210693359375,-0.42627501487731934,-0.02974469266831875
19,28,47,0.03159038174664602,400.2548170889565,400.1993408203125,400.2864074707031,0.0870634987950325,-0.055473117048386485
20,27,47,0.0694701144634746,405.97462778592717,406.0496826171875,406.0440979003906,-0.005575600080192089,0.0750457145436667
21,26,47,0.49257022857666016,407.2672259140015,407.2594909667969,407.7597961425781,0.5002974271774292,-0.007727198600769036
22,25,47,0.07710436075925826,406.97138807088135,407.07794189453125,407.0484924316406,-0.029427500441670418,0.10653186120092868
23,24,47,-0.12319664624053984,403.44738487866243,403.3650207519531,403.3241882324219,-0.04083560034632683,-0.08236104589421302
24,23,47,-0.34010191425681113,395.2500140236318,395.1387023925781,394.909912109375,-0.22881489992141724,-0.1112870143353939
25,22,47,-0.5220243503153325,382.30461712375285,382.3596496582031,381.7825927734375,-0.5770499110221863,0.05502556070685383
18,30,48,-0.4426157857477665,395.6726267720759,395.6959533691406,395.2300109863281,-0.46594879031181335,0.023333004564046855
19,29,48,-0.5328428469598293,404.7805540286005,404.8431701660156,404.2477111816406,-0.5954552292823792,0.06261238232254984
20,28,48,-0.1610610366240144,415.8824660659209,416.0011901855469,415.7214050292969,-0.2797968089580536,0.1187357723340392
21,27,48,0.04196189775597304,415.49114967450964,415.4980773925781,415.5331115722656,0.03503439947962761,0.00692749827634543
22,26,48,0.1013655587658286,418.67744303498415,418.70458984375,418.77880859375,0.0742143988609314,0.027151159904897207
23,25,48,-0.9177804642915726,413.89028412640096,413.90728759765625,412.9725036621094,-0.9347928166389465,0.01701235234737397
24,24,48,-0.5453551705181598,411.6075499947369,411.46826171875,411.06219482421875,-0.40605440735816956,-0.1393007631599903
25,23,48,-1.208121817111969,397.08501390695574,397.1612243652344,395.87689208984375,-1.2843352556228638,0.0762134385108948
26,22,48,-0.5642587503790856,385.1058542093635,385.0908203125,384.5415954589844,-0.5492191910743713,-0.015039559304714234
19,30,49,-0.4773050928860903,410.17029825694857,410.2414855957031,409.6929931640625,-0.5484896898269653,0.07118459694087503
20,29,49,-0.9299520629644394,420.95964566648007,421.14764404296875,420.0296936035156,-1.1179499626159668,0.18799789965152736
21,28,49,0.0873283788189292,425.6330695703998,425.62774658203125,425.72039794921875,0.09265550225973129,-0.005327123440802092
22,27,49,0.35715853817760945,426.7049447333068,426.8469543457031,427.0621032714844,0.21513749659061432,0.14202104158699513
23,26,49,-0.06920218988321722,425.51601005121137,425.4627685546875,425.4468078613281,-0.015961499884724617,-0.0532406899984926
24,25,49,-0.6312356477975846,422.02872710287573,422.05059814453125,421.3974914550781,-0.6531072854995728,0.02187163770198819
