Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
70,104,174,train,True,5.22e-05,0.4516986405849457,1406.5545269453526,1406.589599609375,1407.0062255859375,0.41670721769332886,0.03499142289161683
71,103,174,train,True,0.001566,0.24905356269329787,1404.3963321794943,1404.4329833984375,1404.6453857421875,0.2124248743057251,0.03662868838757277
72,102,174,train,True,0.002262,0.8746755635738372,1404.0689279520511,1403.9249267578125,1404.943603515625,1.0187263488769531,-0.14405078530311588
73,101,174,train,True,0.0279444,1.1009292954206467,1399.0710677748918,1399.038818359375,1400.1719970703125,1.133238434791565,-0.03230913937091828
74,100,174,train,True,0.0279444,1.3395681381225586,1396.712067604065,1396.7427978515625,1398.0516357421875,1.3088346719741821,0.030733466148376465
75,99,174,train,True,0.0279444,1.6101421719789506,1389.2585101717711,1389.4063720703125,1390.86865234375,1.4621964693069458,0.1479457026720048
76,98,174,train,True,0.0102486,1.4910549318790436,1384.839023193121,1384.9464111328125,1386.330078125,1.3837064504623413,0.10734848141670228
77,97,174,train,True,0.011223,1.7971240288019181,1374.9381054633857,1374.95458984375,1376.7352294921875,1.7806651592254639,0.01645886957645426
78,96,174,train,True,0.0103356,1.233345993757248,1368.5457067406178,1368.703857421875,1369.779052734375,1.0751880407333374,0.15815795302391056
80,94,174,train,True,0.0192096,0.028863600834738462,1348.3698180397903,1348.462646484375,1348.398681640625,-0.06397002935409546,0.09283363018883392
69,106,175,train,True,0.0499975,0.3706053110957146,1410.8433839467168,1410.809326171875,1411.2139892578125,0.4046674370765686,-0.03406212598085401
70,105,175,train,True,8.75e-05,0.21155679013580084,1412.3602205536142,1412.4119873046875,1412.57177734375,0.15987375378608704,0.0516830363497138
71,104,175,train,True,0.0012075,0.33171804301440716,1412.0928425038605,1412.0997314453125,1412.424560546875,0.32484525442123413,0.006872788593173029
72,103,175,train,True,0.002275,0.619578772187233,1410.7413831418753,1410.6334228515625,1411.3609619140625,0.7275428175926208,-0.10796404540538784
73,102,175,train,True,0.0279475,0.9641123843193055,1407.8624257016181,1407.7779541015625,1408.8265380859375,1.0485432147979736,-0.08443083047866817
74,101,175,train,True,0.0279475,1.2314915359020233,1404.110305339098,1404.2197265625,1405.341796875,1.1219767332077026,0.10951480269432068
75,100,175,train,True,0.0279475,1.4249655044078826,1398.994956370592,1399.0928955078125,1400.419921875,1.3269342184066772,0.09803128600120536
76,99,175,train,True,0.0117775,1.5793694084882737,1392.9347907477618,1393.127685546875,1394.51416015625,1.386462688446045,0.19290672004222875
77,98,175,train,True,0.01239,1.66665522813797,1385.5379346156121,1385.6343994140625,1387.20458984375,1.5701712369918823,0.09648399114608774
78,97,175,train,True,0.01862,1.594948531985283,1377.2831032258273,1377.166259765625,1378.8780517578125,1.7117596864700317,-0.11681115448474877
79,96,175,train,True,0.03857,1.2384462624788284,1367.9423398703336,1368.0789794921875,1369.1807861328125,1.101882815361023,0.13656344711780544
80,95,175,train,True,0.0810775,0.5876401916146279,1357.8459535583854,1357.8623046875,1358.43359375,0.5711939334869385,0.016446258127689406
69,107,176,train,False,0.1000032,0.21949644090607762,1416.1920025825314,1415.94140625,1416.4114990234375,0.47016969323158264,-0.250673252325505
70,106,176,train,True,5.28e-05,0.5288065077364444,1419.4337179063261,1419.279052734375,1419.9625244140625,0.6835111379623413,-0.15470463022589687
71,105,176,train,True,0.0012144,0.06493974284036085,1418.3902604524721,1418.3876953125,1418.4552001953125,0.06751488149166107,-0.0025751386513002267
72,104,176,train,True,0.0014784,0.6404595029354095,1418.9674506533147,1418.7994384765625,1419.60791015625,0.808451235294342,-0.1679917323589325
73,103,176,train,True,0.0307472,0.738308833539486,1414.972750736773,1414.8060302734375,1415.7110595703125,0.9050229787826538,-0.16671414524316785
74,102,176,train,True,0.0279488,1.1004268634319305,1413.3655155193806,1413.2999267578125,1414.4659423828125,1.1660946607589722,-0.06566779732704164
75,101,176,train,True,0.0279488,1.3460318690538406,1406.8330452793837,1406.9388427734375,1408.1790771484375,1.2402766942977905,0.10575517475605012
76,100,176,train,True,0.0109472,1.411791262626648,1403.1250739717484,1403.2247314453125,1404.536865234375,1.3120944499969482,0.09969681262969976
77,99,176,train,True,0.0080784,1.7883335942029952,1394.071041405797,1394.1932373046875,1395.859375,1.666235327720642,0.12209826648235311
78,98,176,train,True,0.0127072,1.498795492053032,1388.321761148572,1388.462890625,1389.820556640625,1.3576823472976685,0.14111314475536352
79,97,176,train,True,0.033176,1.6537383699417114,1377.0982147550583,1377.267578125,1378.751953125,1.4844379425048828,0.1693004274368286
80,96,176,train,True,0.0111232,0.681637080013752,1369.6352574512362,1369.7489013671875,1370.31689453125,0.5680583715438843,0.11357870846986773
81,95,176,train,True,0.0830544,0.34366520754992963,1356.5131463158875,1356.59716796875,1356.8568115234375,0.25962918996810913,0.0840360175818205
70,107,177,train,True,0.0002301,0.34516763426363467,1424.8638167407364,1424.845458984375,1425.208984375,0.36357149481773376,-0.018403860554099094
71,106,177,train,True,0.0012213,0.2467093612253666,1425.6491646622121,1425.4605712890625,1425.8958740234375,0.4353630244731903,-0.1886536632478237
72,105,177,train,True,0.001416,0.3672547645866871,1425.3223204307258,1425.175048828125,1425.6895751953125,0.5145513415336609,-0.1472965769469738
73,104,177,train,True,0.0033099,0.6553046652674674,1423.35482717067,1423.2266845703125,1424.0101318359375,0.783357560634613,-0.1280528953671456
74,103,177,train,True,0.0279483,0.9385322675108909,1420.4651542559266,1420.431396484375,1421.4036865234375,0.9722722172737122,-0.03373994976282124
75,102,177,train,True,0.0279483,1.1756053721904756,1416.1818165028096,1416.2164306640625,1417.357421875,1.1409411430358887,0.03466422915458689
76,101,177,train,True,0.0146202,1.394014357328415,1410.9570598614216,1411.121337890625,1412.35107421875,1.2296570539474487,0.1643573033809662
77,100,177,train,True,0.0197532,1.5989034593105316,1404.338962751627,1404.4300537109375,1405.9378662109375,1.5079066753387451,0.09099678397178645
78,99,177,train,True,0.0149919,1.708045281767845,1396.823692999482,1396.970703125,1398.53173828125,1.5611366033554077,0.14690867841243738
79,98,177,train,True,0.0099651,1.6048599100112915,1388.1467270040512,1388.3636474609375,1389.7515869140625,1.3880202770233154,0.21683963298797604
80,97,177,train,True,0.0847299,1.1535139685869218,1378.7924088829757,1378.8114013671875,1379.9459228515625,1.1345722675323486,0.018941701054573157
81,96,177,train,True,0.0216294,0.48799514278769496,1368.3105888415873,1368.59326171875,1368.798583984375,0.20532579720020294,0.282669345587492
70,108,178,train,True,0.006586,0.7831495341658592,1431.489799684584,1431.607421875,1432.27294921875,0.6655311584472656,0.11761837571859357
71,107,178,train,True,0.0022606,0.023932294769911096,1431.5787288380425,1431.48583984375,1431.6026611328125,0.11674822121858597,-0.09281592644867487
72,106,178,train,True,0.001424,0.4700277817249298,1433.1232339370251,1432.801025390625,1433.59326171875,0.7922138571739197,-0.32218607544898986
74,104,178,train,True,0.0152012,0.8256855535507203,1429.3419169855117,1429.2080078125,1430.1676025390625,0.9595549702644348,-0.13386941671371455
75,103,178,train,True,0.027946,1.035002416074276,1423.7242749276757,1423.6719970703125,1424.75927734375,1.0872538089752197,-0.05225139290094383
76,102,178,train,True,0.0136348,1.2320870453119277,1420.7638846343755,1420.780517578125,1421.9959716796875,1.2155431509017944,0.016543894410133264
77,101,178,train,True,0.0188146,1.6069115906953813,1412.6111059874297,1412.708251953125,1414.218017578125,1.5098479986190796,0.09706359207630166
78,100,178,train,True,0.0101282,1.538545201420784,1407.5400680798293,1407.6690673828125,1409.07861328125,1.4095906019210815,0.12895459949970256
79,99,178,train,True,0.0102528,1.8597137290239334,1397.070706192851,1397.1922607421875,1398.930419921875,1.738201379776001,0.12151234924793242
80,98,178,train,True,0.0107512,1.0970220097899437,1390.3183832636475,1390.4222412109375,1391.4154052734375,0.9931546449661255,0.1038673648238182
82,96,178,train,True,0.0231756,0.13792718546465038,1368.868298400473,1368.96875,1369.0062255859375,0.037435200065374374,0.10049198539927601
71,108,179,train,True,0.0051552,0.3559228677302599,1438.3589208822698,1438.2783203125,1438.71484375,0.4365517795085907,-0.08062891177833081
72,107,179,train,True,0.0014141,0.21702123172581195,1439.1322219323367,1438.9000244140625,1439.3492431640625,0.4492599666118622,-0.23223873488605024
73,106,179,train,True,0.0014678,0.31921475894749163,1438.18896395199,1438.0120849609375,1438.5081787109375,0.49610674381256104,-0.1768919848650694
74,105,179,train,True,0.0145706,0.5685473474860191,1436.1945141759516,1436.16748046875,1436.7630615234375,0.595546543598175,-0.026999196112155954
75,104,179,train,True,0.0246304,0.8703806918859481,1432.7051808315516,1432.6741943359375,1433.5755615234375,0.9013634920120239,-0.030982800126075793
76,103,179,train,True,0.0155014,1.146726634502411,1428.3044452404977,1428.3277587890625,1429.451171875,1.1234800815582275,0.02324655294418343
77,102,179,train,True,0.0097734,1.4060831779241563,1422.5110310798884,1422.60693359375,1423.9171142578125,1.3102223873138428,0.0958607906103135
78,101,179,train,True,0.0079834,1.6185416996479034,1415.7951545894146,1416.010986328125,1417.4136962890625,1.4026867151260376,0.2158549845218658
79,100,179,train,True,0.0116887,1.704882366657257,1407.8280766177177,1407.9490966796875,1409.532958984375,1.5838184356689453,0.1210639309883117
80,99,179,train,True,0.0281209,1.4554333066940308,1399.1950793886185,1399.111083984375,1400.6505126953125,1.5393953323364258,-0.08396202564239497
81,98,179,train,True,0.0386461,0.9790205284953117,1389.4438310340047,1389.6654052734375,1390.4228515625,0.7573966979980469,0.22162383049726486
82,97,179,train,True,0.0812302,0.6511841714382172,1378.5104369223118,1378.5618896484375,1379.16162109375,0.5997543334960938,0.05142983794212341
71,109,180,train,True,0.070722,0.22087575007230043,1443.8861799139902,1443.967041015625,1444.1070556640625,0.13998645544052124,0.08088929463177918
72,108,180,train,True,0.001422,0.4792632803320885,1446.4402923837304,1446.2877197265625,1446.9195556640625,0.6318089365959167,-0.15254565626382827
73,107,180,train,True,0.00207,0.03695833187084645,1444.6848434259416,1444.6595458984375,1444.7218017578125,0.06223136931657791,-0.025273037445731464
74,106,180,train,True,0.00144,0.4562351432442665,1444.7208888801933,1444.579833984375,1445.1771240234375,0.5973538756370544,-0.14111873239278794
75,105,180,train,True,0.021384,0.6225110638141632,1440.0081041705607,1439.99853515625,1440.630615234375,0.632043719291687,-0.0095326554775238
76,104,180,train,True,0.015714,0.9842224591970443,1437.745269728303,1437.735107421875,1438.7294921875,0.9943848848342896,-0.010162425637245232
77,103,180,train,True,0.021708,1.3467351418733597,1430.4868830221892,1430.5740966796875,1431.8336181640625,1.2595975399017334,0.08713760197162634
78,102,180,train,True,0.010044,1.428922530412674,1426.1474934852124,1426.2440185546875,1427.576416015625,1.3323839902877808,0.09653854012489327
79,101,180,train,True,0.004752,1.8156451857089997,1416.515165361166,1416.657470703125,1418.330810546875,1.6733766794204712,0.1422685062885285
80,100,180,train,True,0.012636,1.3003059792518616,1410.4178336691857,1410.5,1411.7181396484375,1.2181051969528198,0.08220078229904182
81,99,180,train,True,0.069912,1.4254108399152756,1398.6969036132098,1398.8575439453125,1400.122314453125,1.2646867036819458,0.16072413623332982
82,98,180,train,True,0.012402,0.6563138164579868,1390.4981051288546,1390.6258544921875,1391.1544189453125,0.5285724401473999,0.1277413763105869
71,110,181,train,False,0.1257588,0.7087408912181854,1450.1916497337818,1450.1593017578125,1450.900390625,0.7410518527030945,-0.032310961484909084
72,109,181,train,True,0.0014299,0.31715475760400297,1452.042220242396,1451.9825439453125,1452.359375,0.3768443465232849,-0.059689588919281944
73,108,181,train,True,0.0015747,0.11226628414355218,1452.2285540283565,1452.236328125,1452.3408203125,0.10448531061410904,0.007780973529443139
74,107,181,train,True,0.001448,0.15750536002218724,1451.2830463977903,1451.2489013671875,1451.4405517578125,0.19167013466358185,-0.03416477464139461
75,106,181,train,True,0.0125433,0.4209866830706596,1448.6744723013044,1448.75,1449.095458984375,0.3455057144165039,0.07548096865415571
76,105,181,train,True,0.02534,0.7911423656344414,1445.0450392749906,1445.0001220703125,1445.836181640625,0.8359795212745667,-0.04483715564012525
77,104,181,train,True,0.005249,1.1498813354969024,1440.0145473754405,1440.130859375,1441.1644287109375,1.0335551500320435,0.11632618546485896
78,103,181,train,True,0.0136836,1.4298398727178574,1434.1164247757197,1434.2669677734375,1435.5462646484375,1.2792601585388184,0.15057971417903904
79,102,181,train,True,0.0199824,1.6111748719215393,1426.936554620266,1426.9742431640625,1428.5477294921875,1.5734363794326782,0.037738492488861075
80,101,181,train,True,0.015385,1.5449073600769043,1419.0260154914856,1418.98193359375,1420.5709228515625,1.5889453887939453,-0.04403802871704099
81,100,181,train,True,0.0091043,1.2701794552803038,1409.9751818728446,1410.337158203125,1411.245361328125,0.9081646800041199,0.362014775276184
82,99,181,train,True,0.0850338,1.1117670366168022,1399.7982671430707,1399.86669921875,1400.9100341796875,1.0432355403900146,0.06853149622678756
72,110,182,train,True,0.0061698,0.754572594165802,1458.851384437084,1458.7005615234375,1459.60595703125,0.9054785966873169,-0.15090600252151487
73,109,182,train,True,0.0015834,-0.06938648026203736,1458.3029069880745,1458.2991943359375,1458.2335205078125,-0.06572368741035461,-0.00366279285168275
74,108,182,train,True,0.0007462,0.15586453646421433,1459.3590280416608,1459.3323974609375,1459.514892578125,0.18259163200855255,-0.02672709554433822
75,107,182,train,False,0.1019746,0.1241666613984853,1455.6895540417265,1455.75,1455.813720703125,0.063712477684021,0.0604541837144643
76,106,182,train,True,0.021749,0.584074177145958,1454.174226604104,1454.130615234375,1454.75830078125,0.6276788115501404,-0.043604634404182385
77,105,182,train,True,0.0209664,1.0013827192783356,1447.7265225541591,1447.7908935546875,1448.7279052734375,0.9369919896125793,0.06439072966575621
78,104,182,train,True,0.0130858,1.2372825425863265,1444.098777027726,1444.125244140625,1445.3360595703125,1.2108567953109741,0.026425747275352407
79,103,182,train,True,0.0187642,1.6319987720251083,1435.3439533764124,1435.4783935546875,1436.9759521484375,1.4974733591079712,0.13452541291713715
80,102,182,train,True,0.0097916,1.3482265079021454,1429.9000645077228,1429.968994140625,1431.248291015625,1.2793278694152832,0.06889863848686217
81,101,182,train,True,0.0119756,1.6187694013118743,1418.9392139971255,1418.93701171875,1420.5579833984375,1.6209536790847778,-0.002184277772903531
82,100,182,train,True,0.0120848,1.0047007688879968,1411.4902943482996,1411.6519775390625,1412.4949951171875,0.843029260635376,0.16167150825262078
71,112,183,train,True,0.0801174,1.1840180188417435,1461.2868071764708,1461.220703125,1462.4708251953125,1.2500828504562378,-0.06606483161449428
72,111,183,train,True,0.0300486,0.6861584942042828,1464.0526110370456,1464.0057373046875,1464.73876953125,0.7330083250999451,-0.0468498308956623
73,110,183,train,True,0.0015921,0.19254493227228522,1465.3346767474152,1465.2333984375,1465.5272216796875,0.2937425374984741,-0.1011976052261889
74,109,183,train,True,0.0007503,-0.06494809815194458,1465.5206365747144,1465.523193359375,1465.4556884765625,-0.06745307892560959,0.002504980773665011
75,108,183,train,True,0.0080337,0.00011304342187941074,1463.9371428159532,1464.184814453125,1463.937255859375,-0.24764655530452728,0.24775959872640668
76,107,183,train,True,0.049776,0.31219704829156397,1461.2144142798334,1461.256591796875,1461.526611328125,0.26997053623199463,0.04222651205956934
77,106,183,train,True,0.0246684,0.7640118190646171,1456.9369159153105,1457.0125732421875,1457.700927734375,0.6882902383804321,0.075721580684185
78,105,183,train,True,0.0142191,1.157156569957733,1451.7941373753547,1451.80126953125,1452.9512939453125,1.1499370336532593,0.007219536304473806
79,104,183,train,True,0.0094245,1.4138369888067246,1445.4045223861933,1445.437255859375,1446.818359375,1.3810263872146606,0.03281060159206395
80,103,183,train,True,0.0070821,1.4839816880226135,1438.245876710415,1438.26806640625,1439.7298583984375,1.461739420890808,0.022242267131805438
81,102,183,train,True,0.009333,1.4028619354963303,1429.8865667754412,1430.268310546875,1431.2894287109375,1.0210623741149902,0.3817995613813401
82,101,183,train,True,0.0289872,1.3941028672456741,1420.4682018202543,1420.478759765625,1421.8623046875,1.38350248336792,0.010600383877754194
72,112,184,train,True,0.0397072,1.2047657358646393,1470.4661327016354,1470.29296875,1471.6708984375,1.3779534101486206,-0.1731876742839813
73,111,184,train,True,0.0260176,0.12004471190273762,1470.9881095849723,1470.8505859375,1471.108154296875,0.2575501501560211,-0.13750543825328349
74,110,184,train,True,0.000736,0.09788742599077523,1473.1023078865092,1472.934326171875,1473.2001953125,0.2658679783344269,-0.16798055234365167
75,109,184,train,True,0.0042688,-0.22211984947323798,1470.5504889900983,1470.666259765625,1470.328369140625,-0.3379911482334137,0.11587129876017571
76,108,184,train,True,0.000828,0.1594987913221121,1469.9432844118028,1469.916748046875,1470.102783203125,0.18608681857585907,-0.026588027253746982
77,107,184,train,True,0.0279496,0.5379159243404865,1464.3834707944095,1464.49267578125,1464.92138671875,0.42871642112731934,0.10919950321316718
78,106,184,train,True,0.0147384,0.9289075261354447,1461.4499987238646,1461.431884765625,1462.37890625,0.9469188451766968,-0.018011319041252083
79,105,184,train,True,0.0222824,1.3670288604497909,1453.5203002411126,1453.6358642578125,1454.8873291015625,1.2515265941619873,0.11550226628780358
80,104,184,train,True,0.0095312,1.2506005072593689,1448.7777198052406,1448.8795166015625,1450.0283203125,1.1487864255905151,0.10181408166885375
81,103,184,train,True,0.0100096,1.6254713881015777,1438.6008469712733,1438.6357421875,1440.226318359375,1.5905038118362427,0.034967576265334976
82,102,184,train,True,0.0128064,1.224088551402092,1431.827180979848,1432.0216064453125,1433.05126953125,1.0295830965042114,0.19450545489788063
72,113,185,train,True,0.064269,1.161987614929676,1475.3433834788202,1475.1846923828125,1476.50537109375,1.3207427263259888,-0.15875511139631282
73,112,185,train,True,0.0141525,0.5345975297689438,1477.551095829606,1477.4769287109375,1478.085693359375,0.6088491678237915,-0.07425163805484769
74,111,185,train,True,0.00074,-0.029021230288781227,1478.856657949039,1478.68798828125,1478.82763671875,0.13957923650741577,-0.168600466796197
75,110,185,train,True,0.000814,-0.20832522116601468,1478.3285644789785,1478.3369140625,1478.1202392578125,-0.2166779339313507,0.008352712765336029
76,109,185,train,True,0.0008325,-0.06933491930831223,1476.611693317746,1476.5413818359375,1476.5423583984375,0.0009537800215184689,-0.0702886993298307
77,108,185,train,True,0.0279535,0.32001570247113703,1473.2268592975288,1473.2886962890625,1473.546875,0.25825023651123047,0.06176546595990656
78,107,185,train,True,0.025826,0.7718730449676514,1468.877663087845,1468.85888671875,1469.6495361328125,0.7906042337417603,-0.018731188774108842
79,106,185,train,True,0.0026085,1.1176601487398148,1463.2483066481352,1463.24658203125,1464.365966796875,1.1193848848342896,-0.0017247360944747658
80,105,185,train,True,0.0136345,1.2776409816741943,1456.8715289402007,1456.7896728515625,1458.149169921875,1.3594521284103394,-0.08181114673614509
81,104,185,train,True,0.020683,1.3476914179325103,1449.22957908988,1449.58154296875,1450.5772705078125,0.9958397150039673,0.35185170292854306
82,103,185,train,True,0.016169,1.518906034231186,1440.5224758017064,1440.5826416015625,1442.0413818359375,1.4587211608886719,0.0601848733425141
72,114,186,train,True,0.0512244,1.6013001519441605,1481.5306578558684,1481.3603515625,1483.1319580078125,1.7715978622436523,-0.1702977102994918
73,113,186,train,True,0.0600036,0.517302893102169,1482.8465887084603,1482.761474609375,1483.3638916015625,0.6024590134620667,-0.08515612035989761
74,112,186,train,True,0.001209,0.2585024543851614,1485.9928403190524,1485.880126953125,1486.2513427734375,0.3712999224662781,-0.11279746808111668
75,111,186,train,True,0.0008184,-0.34469940297305585,1484.5381808482855,1484.5164794921875,1484.1934814453125,-0.3230021297931671,-0.021697273179888732
76,110,186,train,True,0.0007626,-0.12624598670750856,1484.9087166898325,1484.806884765625,1484.782470703125,-0.024395989254117012,-0.10184999745339154
77,109,186,train,True,0.0165168,0.11153192115947604,1480.322672180403,1480.19677734375,1480.4342041015625,0.2373836487531662,-0.12585172759369018
78,108,186,train,True,0.0217434,0.5307748410105705,1478.1943228152395,1478.1065673828125,1478.72509765625,0.6185852289199829,-0.08781038790941242
79,107,186,train,True,0.0209622,0.9955501174926757,1471.0905094528198,1471.174560546875,1472.0860595703125,0.9114721417427063,0.08407797574996945
80,106,186,train,True,0.0116436,0.9853470340371132,1467.0941207394003,1467.2164306640625,1468.0794677734375,0.8630402684211731,0.12230676561594012
81,105,186,train,True,0.0207576,1.4355289882421494,1457.7136409336329,1457.7779541015625,1459.149169921875,1.371172308921814,0.0643566793203354
82,104,186,train,True,0.0110112,1.2448743784427643,1451.6005846059322,1451.7935791015625,1452.845458984375,1.0518971681594849,0.1929772102832794
83,103,186,train,True,0.0169446,2.000715157389641,1439.622697928548,1439.475830078125,1441.6234130859375,2.147599220275879,-0.146884062886238
84,102,186,train,True,0.0182838,1.7454524791240693,1431.277740880251,1431.446533203125,1433.023193359375,1.576704740524292,0.16874773859977732
73,114,187,train,True,0.0558943,0.9239225357770919,1489.1102571517229,1489.1207275390625,1490.0341796875,0.9135120511054993,0.010410484671592668
74,113,187,train,True,0.0012155,0.15942722017876804,1491.4149136001338,1491.3468017578125,1491.5743408203125,0.22750882804393768,-0.06808160786516965
75,112,187,train,True,0.0007293,-0.24454032953828572,1491.9076262670383,1491.876953125,1491.6630859375,-0.21394971013069153,-0.030590619407594194
76,111,187,train,True,0.0007293,-0.3114430385828018,1491.2139088588954,1491.09716796875,1490.9024658203125,-0.19460776448249817,-0.11683527410030364
77,110,187,train,True,0.0279378,-0.053741275747306645,1488.7757871741849,1488.6451416015625,1488.7220458984375,0.07690463960170746,-0.1306459153490141
78,109,187,train,True,0.0240669,0.33077734142541887,1485.3302334007622,1484.998779296875,1485.6610107421875,0.6622655987739563,-0.33148825734853743
79,108,187,train,True,0.0224961,0.7003943234682083,1480.5107873171569,1480.559814453125,1481.211181640625,0.6513615250587463,0.04903279840946195
80,107,187,train,True,0.0128656,0.9147285330295563,1474.9351249825954,1474.8671875,1475.849853515625,0.982689380645752,-0.0679608476161957
81,106,187,train,True,0.008041,1.0656788769364356,1468.064814287126,1468.4110107421875,1469.1304931640625,0.7195896506309509,0.34608922630548467
82,105,187,train,True,0.0050864,1.3858920150995255,1460.083224195838,1460.1710205078125,1461.4691162109375,1.298148512840271,0.08774350225925454
83,104,187,train,True,0.0100045,1.7125844717025758,1450.76751806736,1450.784912109375,1452.4801025390625,1.6951398849487305,0.017444586753845304
84,103,187,train,True,0.0326315,2.0172311794757842,1440.5014455783366,1440.7955322265625,1442.5186767578125,1.7231736183166504,0.29405756115913384
74,114,188,train,True,0.0030832,0.42803525775671003,1498.2583661094309,1498.1820068359375,1498.6864013671875,0.5044146180152893,-0.07637936025857928
75,113,188,train,True,0.0007332,-0.37274750605225565,1497.8001156701148,1497.7486572265625,1497.4273681640625,-0.3212418854236603,-0.05150562062859537
76,112,188,train,True,0.0007332,-0.34475719183683395,1499.1606751605868,1499.0867919921875,1498.81591796875,-0.27083247900009155,-0.0739247128367424
77,111,188,train,True,0.0094188,-0.27101218201220034,1495.556412572637,1495.5120849609375,1495.285400390625,-0.2265704721212387,-0.044441709890961634
78,110,188,train,True,0.0053016,0.07408203615341336,1494.3204492138466,1494.2056884765625,1494.39453125,0.1888417750597,-0.11475973890628666
79,109,188,train,True,0.0027072,0.4907556350529194,1488.1014074508846,1487.9737548828125,1488.5921630859375,0.6185047626495361,-0.12774912759661672
80,108,188,train,True,0.0067868,0.5480794410407543,1484.8742838402093,1485.0184326171875,1485.42236328125,0.4039713740348816,0.14410806700587275
81,107,188,train,True,0.0299108,1.0313476487994193,1476.3163086012005,1476.3741455078125,1477.34765625,0.973554253578186,0.05779339522123328
82,106,188,train,True,0.0101332,0.9780759111046791,1470.9212160810828,1471.06640625,1471.8992919921875,0.8329755067825317,0.14510040432214732
83,105,188,train,True,0.011186,1.8998112469911574,1459.6519465655088,1459.6678466796875,1461.5517578125,1.8840197324752808,0.01579151451587668
84,104,188,train,True,0.0199656,1.7806818288564683,1452.0447576242686,1452.2349853515625,1453.825439453125,1.5904589891433716,0.19022283971309673
75,114,189,train,True,0.0081837,-0.30613572284579277,1504.8898759572207,1504.7822265625,1504.583740234375,-0.19847820699214935,-0.10765751585364342
76,113,189,train,True,0.0006615,-0.5630166301131249,1505.1885049113632,1505.007568359375,1504.62548828125,-0.3820578157901764,-0.18095881432294847
77,112,189,train,True,0.0125685,-0.4595876194536686,1503.7045827366412,1503.68798828125,1503.2449951171875,-0.44299763441085815,-0.01658998504281045
78,111,189,train,True,0.0100926,-0.19523640979081391,1501.2003633629158,1500.9254150390625,1501.005126953125,0.07963132113218307,-0.274867730922997
79,110,189,train,True,0.0200907,0.1168226760160178,1497.2568345505465,1497.255615234375,1497.3736572265625,0.11805155128240585,-0.0012288752663880548
80,109,189,train,True,0.0315441,0.34787435583770276,1492.5042984957247,1492.5177001953125,1492.8521728515625,0.33445703983306885,0.013417316004633917
81,108,189,train,True,0.0083727,0.5640770982205868,1486.4056494642793,1486.72509765625,1486.9697265625,0.2446030229330063,0.31947407528758054
82,107,189,train,True,0.0140616,0.9801292702555656,1479.1866187766195,1479.170654296875,1480.166748046875,0.9961151480674744,-0.015985877811908744
83,106,189,train,True,0.0208467,1.4848342442512512,1470.5482468104362,1470.6090087890625,1472.0330810546875,1.4240856170654297,0.060748627185821524
84,105,189,train,True,0.0220563,1.9312065488100052,1461.0176459902525,1461.1839599609375,1462.9488525390625,1.764939546585083,0.1662670022249222
74,116,190,train,True,0.035397,0.443116704672575,1510.0793442328275,1510.025634765625,1510.5224609375,0.4968111515045166,-0.05369444683194158
75,115,190,train,True,0.004864,-0.484073700606823,1510.5318031927943,1510.4573974609375,1510.0477294921875,-0.4097071886062622,-0.07436651200056077
76,114,190,train,True,0.000646,-0.6695307114720345,1512.8907221177221,1512.7999267578125,1512.22119140625,-0.5786866545677185,-0.09084405690431596
77,113,190,train,True,0.001368,-0.7496822476387024,1510.2433345913887,1510.0633544921875,1509.49365234375,-0.569696307182312,-0.17998594045639038
78,112,190,train,True,0.000665,-0.5143762381374836,1509.9203820975124,1509.8338623046875,1509.406005859375,-0.4278985261917114,-0.08647771194577214
79,111,190,train,True,0.003439,-0.21073457799851894,1504.6357834061234,1504.57861328125,1504.425048828125,-0.15351559221744537,-0.05721898578107357
80,110,190,train,True,0.015903,-0.12096770095638931,1502.197749927519,1502.333251953125,1502.0767822265625,-0.25658345222473145,0.13561575126834213
81,109,190,train,True,0.007258,0.3745205173641443,1494.4673984279484,1494.5465087890625,1494.8419189453125,0.29541051387786865,0.07911000348627567
82,108,190,train,True,0.012521,0.48980377957224847,1489.7435946579278,1489.8145751953125,1490.2333984375,0.41884660720825195,0.07095717236399651
83,107,190,train,True,0.020976,1.5797797119617463,1479.1646050536633,1479.2115478515625,1480.744384765625,1.532875657081604,0.046904054880142265
84,106,190,train,True,0.013167,1.583025666475296,1472.2930729663371,1472.39599609375,1473.8760986328125,1.480116605758667,0.10290906071662898
74,117,191,train,True,0.0419245,0.250719764046371,1515.0108769156411,1514.904296875,1515.2615966796875,0.3573707938194275,-0.10665102977305652
75,116,191,train,True,0.0102567,-0.4892843337357044,1517.3886983962357,1517.296142578125,1516.8994140625,-0.3967624306678772,-0.0925219030678272
76,115,191,train,True,0.0006685,-0.9498308458924294,1518.67871268183,1518.55859375,1517.7288818359375,-0.8297154307365417,-0.12011541515588764
77,114,191,train,True,0.0013179,-1.0223143610358238,1518.1563475641608,1518.08984375,1517.134033203125,-0.9558368921279907,-0.06647746890783313
78,113,191,train,True,0.0041256,-0.8750285002589225,1516.5752238127588,1516.2969970703125,1515.7001953125,-0.5968624949455261,-0.2781660053133964
79,112,191,train,True,0.0049278,-0.6720746344327927,1513.5445111578704,1513.6142578125,1512.8724365234375,-0.7418060302734375,0.0697313958406448
