Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth,Eexp,residual,uncertainty
50,83,133,0.24812030075187969,8.18796992481203,26.055600933891245,0.19590677393903197,462.34131926002016,1,3.0,0.0,4.0,1.0,0.0,-11.0349,0.0787,1105.1104,1105.241837,-0.13143700000000536,0.0019019
51,82,133,0.23308270676691728,7.225563909774436,26.055600933891245,0.19590677393903197,481.3941265918366,1,3.0,1.0,4.0,0.0,0.0,-9.9752,0.1134,1111.9539,1112.5091166,-0.5552165999999943,0.0031255
52,81,133,0.21804511278195488,6.323308270676692,26.055600933891245,0.19590677393903197,500.83393557952525,1,3.0,2.0,3.0,1.0,0.6666666666666666,-6.8976,0.5814,1115.7129,1115.7403915,-0.02749149999999645,0.0020615
53,80,133,0.20300751879699247,5.481203007518797,26.055600933891245,0.19590677393903197,520.6608081198883,1,3.0,3.0,3.0,2.0,1.2,-4.6833,1.4645,1117.6075,1117.8782069,-0.2707068999998228,0.0059052
54,79,133,0.18796992481203006,4.6992481203007515,26.055600933891245,0.19590677393903197,540.8748041567786,1,3.0,4.0,3.0,3.0,1.7142857142857142,-3.0273,2.3954,1118.8662,1118.8821441,-0.01594410000006974,0.002394
55,78,133,0.17293233082706766,3.9774436090225564,26.055600933891245,0.19590677393903197,561.4759817778646,1,3.0,5.0,3.0,4.0,2.2222222222222223,-1.2161,3.0006,1118.2484,1118.5271538,-0.27875380000000405,3.99e-05
56,77,133,0.15789473684210525,3.3157894736842106,26.055600933891245,0.19590677393903197,582.4643973049234,1,3.0,6.0,3.0,5.0,2.727272727272727,-0.4144,4.0541,1117.2366,1117.2273847,0.009215300000050775,0.0009975
57,76,133,0.14285714285714285,2.7142857142857144,26.055600933891245,0.19590677393903197,603.8401053782,1,3.0,7.0,3.0,6.0,3.230769230769231,0.5427,4.7582,1114.3098,1114.3859195,-0.07611950000000434,0.0279433
58,75,133,0.12781954887218044,2.172932330827068,26.055600933891245,0.19590677393903197,625.6031590353257,1,3.0,8.0,3.0,7.0,3.7333333333333334,1.3133,5.3685,1110.3544,1110.5274033,-0.17300330000011854,0.016359
59,74,133,0.11278195488721804,1.6917293233082706,26.055600933891245,0.19590677393903197,647.7536097852292,1,3.0,9.0,3.0,8.0,4.235294117647059,1.1363,6.0641,1105.0209,1105.2644204,-0.24352040000007946,0.012502
60,73,133,0.09774436090225563,1.2706766917293233,26.055600933891245,0.19590677393903197,670.2915076774408,1,3.0,10.0,3.0,9.0,4.7368421052631575,0.8409,6.7847,1098.7795,1098.876856,-0.09735599999999067,0.0465766
61,72,133,0.08270676691729323,0.9097744360902256,26.055600933891245,0.19590677393903197,693.2169013671486,1,3.0,11.0,3.0,10.0,5.238095238095238,0.1563,7.3759,1090.9918,1091.1697853,-0.17798530000004575,0.0503006
50,84,134,0.2537313432835821,8.626865671641792,26.186042329573482,0.19541822634010067,461.18834360292766,2,3.0,0.0,4.0,2.0,0.0,-10.1942,0.2137,1109.1285,1108.8730346,0.25546540000004825,0.0031624
51,83,134,0.23880597014925373,7.641791044776119,26.186042329573482,0.19541822634010067,480.1936375022696,0,3.0,1.0,4.0,1.0,0.5,-9.054,0.2579,1115.3816,1115.6759332,-0.29433319999998275,0.0030686
52,82,134,0.22388059701492538,6.7164179104477615,26.186042329573482,0.19541822634010067,499.5849679620664,2,3.0,2.0,4.0,0.0,0.0,-8.4559,0.4254,1123.0612,1123.4083228,-0.34712279999985185,0.002747
53,81,134,0.208955223880597,5.850746268656716,26.186042329573482,0.19541822634010067,519.3623967247634,0,3.0,3.0,3.0,1.0,0.75,-5.5264,0.9003,1123.8748,1124.1356748,-0.2608748000000105,0.0048508
54,80,134,0.19402985074626866,5.044776119402985,26.186042329573482,0.19541822634010067,539.525983584727,2,3.0,4.0,3.0,2.0,1.3333333333333333,-4.0607,2.0237,1127.4423,1127.4357196,0.006580399999847941,4.02e-05
55,79,134,0.1791044776119403,4.298507462686567,26.186042329573482,0.19541822634010067,560.0757864847682,0,3.0,5.0,3.0,3.0,1.875,-1.8855,2.5596,1125.3848,1125.418698,-0.03389799999990828,4.02e-05
56,78,134,0.16417910447761194,3.611940298507463,26.186042329573482,0.19541822634010067,581.0118616062097,2,3.0,6.0,3.0,4.0,2.4,-1.0036,3.5139,1126.6014,1126.6951954,-0.09379540000009001,0.0002546
57,77,134,0.14925373134328357,2.985074626865672,26.186042329573482,0.19541822634010067,602.3342634530363,0,3.0,7.0,3.0,5.0,2.9166666666666665,0.2281,4.1709,1122.1726,1122.1814992,-0.008899199999859775,0.0199258
58,76,134,0.13432835820895522,2.417910447761194,26.186042329573482,0.19541822634010067,624.0430449306155,2,3.0,8.0,3.0,6.0,3.4285714285714284,0.9959,4.8129,1120.6774,1121.0133944,-0.33599439999989045,0.0203814
59,75,134,0.11940298507462686,1.9104477611940298,26.186042329573482,0.19541822634010067,646.1382574194241,0,3.0,9.0,3.0,7.0,3.9375,1.353,5.3396,1113.6169,1113.9261478,-0.3092478000000938,0.0203144
60,74,134,0.1044776119402985,1.462686567164179,26.186042329573482,0.19541822634010067,668.61995084418,2,3.0,10.0,3.0,8.0,4.444444444444445,1.0427,6.151,1109.923,1110.2622394,-0.33923939999999675,0.0118188
61,73,134,0.08955223880597014,1.0746268656716418,26.186042329573482,0.19541822634010067,691.4881737387364,0,3.0,11.0,3.0,9.0,4.95,0.9814,6.7317,1100.4648,1100.5973554,-0.1325554000000011,0.0419152
50,85,135,0.25925925925925924,9.074074074074074,26.31615964391579,0.19493451588085775,460.0467836284072,1,3.0,0.0,4.0,3.0,0.0,-9.3879,0.303,1111.2179,1111.1428395,0.07506050000006326,0.003078
51,84,135,0.24444444444444444,8.066666666666666,26.31615964391579,0.19493451588085775,479.0050345286785,1,3.0,1.0,4.0,2.0,0.6666666666666666,-8.4817,0.5275,1119.6552,1119.418569,0.2366309999999885,0.002646
52,83,135,0.22962962962962963,7.118518518518519,26.31615964391579,0.19493451588085775,498.34836644945614,1,3.0,2.0,4.0,1.0,0.6666666666666666,-7.8098,0.7104,1126.7222,1126.674684,0.04751599999985956,0.001728
53,82,135,0.21481481481481482,6.229629629629629,26.31615964391579,0.19493451588085775,518.076840980357,1,3.0,3.0,4.0,0.0,0.0,-6.9261,0.6932,1131.274,1131.9427215,-0.6687215000001743,0.0020655
54,81,135,0.2,5.4,26.31615964391579,0.19493451588085775,538.190517767741,1,3.0,4.0,3.0,1.0,0.8,-4.6878,1.3445,1133.6208,1133.7945705,-0.173770500000046,0.003672
55,80,135,0.18518518518518517,4.62962962962963,26.31615964391579,0.19493451588085775,558.6894546109955,1,3.0,5.0,3.0,2.0,1.4285714285714286,-2.835,2.1718,1133.9984,1134.1808055,-0.18240549999995892,0.0003645
56,79,135,0.17037037037037037,3.9185185185185185,26.31615964391579,0.19493451588085775,579.5737075523805,1,3.0,6.0,3.0,3.0,2.0,-1.5898,3.0358,1133.7266,1133.6671575,0.0594424999999319,0.000243
57,78,135,0.15555555555555556,3.2666666666666666,26.31615964391579,0.19493451588085775,600.8433309609691,1,3.0,7.0,3.0,4.0,2.5454545454545454,-0.2132,3.6145,1131.6034,1131.677622,-0.07422199999996337,0.0094365
58,77,135,0.14074074074074075,2.674074074074074,26.31615964391579,0.19493451588085775,622.4983776111743,1,3.0,8.0,3.0,5.0,3.076923076923077,0.7483,4.2144,1128.5986,1128.8681235,-0.26952349999987746,0.01026
59,76,135,0.1259259259259259,2.140740740740741,26.31615964391579,0.19493451588085775,644.538898756293,1,3.0,9.0,3.0,6.0,3.6,1.368,4.7909,1124.068,1124.405334,-0.3373340000000553,0.0118125
60,75,135,0.1111111111111111,1.6666666666666667,26.31615964391579,0.19493451588085775,666.9649441974667,1,3.0,10.0,3.0,7.0,4.117647058823529,1.2779,5.3505,1118.5425,1118.900736,-0.3582360000000335,0.0191295
61,74,135,0.0962962962962963,1.2518518518518518,26.31615964391579,0.19493451588085775,689.7765623484146,1,3.0,11.0,3.0,8.0,4.631578947368421,1.2442,6.0676,1111.7262,1111.9670955,-0.24089549999985138,0.0829035
62,73,135,0.08148148148148149,0.8962962962962963,26.31615964391579,0.19493451588085775,712.9738002962641,1,3.0,12.0,3.0,9.0,5.142857142857143,1.067,6.6155,1103.7572,1103.979645,-0.22244499999987966,0.154629
51,85,136,0.25,8.5,26.445956073831777,0.19445555936641015,477.8281132394753,0,3.0,1.0,4.0,3.0,0.75,-7.7154,0.6799,1122.4238,1122.3064488,0.11735120000003008,0.0058344
52,84,136,0.23529411764705882,7.529411764705882,26.445956073831777,0.19445555936641015,497.12391835468577,2,3.0,2.0,4.0,2.0,1.0,-7.4914,1.1599,1131.8164,1131.4424936,0.37390639999989617,0.0022848
53,83,136,0.22058823529411764,6.617647058823529,26.445956073831777,0.19445555936641015,516.8039197798671,0,3.0,3.0,4.0,1.0,0.75,-6.4142,1.0239,1135.5934,1135.7800912,-0.18669120000004114,0.0141848
54,82,136,0.20588235294117646,5.764705882352941,26.445956073831777,0.19445555936641015,536.8681770148271,2,3.0,4.0,4.0,0.0,0.0,-5.9252,1.0266,1141.5199,1141.8816904,-0.36179040000001805,4.08e-05
55,81,136,0.19117647058823528,4.970588235294118,26.445956073831777,0.19445555936641015,557.3167477169396,0,3.0,5.0,3.0,1.0,0.8333333333333334,-3.7222,1.6144,1140.8655,1141.0090328,-0.14353280000000268,0.0018768
56,80,136,0.17647058823529413,4.235294117647059,26.445956073831777,0.19445555936641015,578.1496877907676,2,3.0,6.0,3.0,2.0,1.5,-2.4565,2.5742,1142.8485,1142.7748976,0.07360240000002705,0.0002448
57,79,136,0.16176470588235295,3.5588235294117645,26.445956073831777,0.19445555936641015,599.3670514717993,0,3.0,7.0,3.0,3.0,2.1,-0.8029,3.1046,1139.278,1139.1429632,0.1350368000000799,0.053176
58,78,136,0.14705882352941177,2.9411764705882355,26.445956073831777,0.19445555936641015,620.9688914047799,2,3.0,8.0,3.0,4.0,2.6666666666666665,0.2866,3.6317,1138.5872,1138.8316864,-0.24448640000014166,0.0003264
59,77,136,0.1323529411764706,2.3823529411764706,26.445956073831777,0.19445555936641015,642.9552587170765,0,3.0,9.0,3.0,5.0,3.2142857142857144,1.133,4.197,1132.5686,1132.8812104,-0.3126104000000396,0.0114512
60,76,136,0.11764705882352941,1.8823529411764706,26.445956073831777,0.19445555936641015,665.3262030874685,2,3.0,10.0,3.0,6.0,3.75,1.4526,4.7408,1129.5183,1129.9577272,-0.4394271999999546,0.0118184
61,75,136,0.10294117647058823,1.4411764705882353,26.445956073831777,0.19445555936641015,688.081772810722,0,3.0,11.0,3.0,7.0,4.277777777777778,1.4782,5.2635,1120.9127,1121.1460152,-0.23331519999987904,0.0690744
62,74,136,0.08823529411764706,1.0588235294117647,26.445956073831777,0.19445555936641015,711.2220148582709,2,3.0,12.0,3.0,8.0,4.8,1.3169,5.9375,1115.5782,1116.004644,-0.42644400000017413,0.0124984
51,86,137,0.25547445255474455,8.941605839416058,26.575434761451795,0.19398127563103507,476.66267418927345,1,3.0,1.0,4.0,4.0,0.8,-7.0935,0.7745,1126.3292,1125.9312668,0.3979331999998976,0.0521696
52,85,137,0.24087591240875914,7.9489051094890515,26.575434761451795,0.19398127563103507,495.9114161783027,1,3.0,2.0,4.0,3.0,1.2,-6.7937,1.384,1134.7501,1134.3922909,0.35780909999994037,0.0020961
53,84,137,0.22627737226277372,7.014598540145985,26.575434761451795,0.19398127563103507,515.5434174094113,1,3.0,3.0,4.0,2.0,1.2,-6.1556,1.5216,1140.8813,1140.6624521,0.21884789999990062,0.0083844
54,83,137,0.2116788321167883,6.138686131386861,26.575434761451795,0.19398127563103507,535.5587372372848,1,3.0,4.0,4.0,1.0,0.8,-5.2254,1.3384,1145.9163,1145.9072505,0.009049500000173794,0.0001096
55,82,137,0.19708029197080293,5.321167883211679,26.575434761451795,0.19398127563103507,555.9574331786691,1,3.0,5.0,4.0,0.0,0.0,-4.9607,1.2485,1148.8223,1149.2872597,-0.4649597000000085,0.0003014
56,81,137,0.18248175182481752,4.562043795620438,26.575434761451795,0.19398127563103507,576.7395610017738,1,3.0,6.0,3.0,1.0,0.8571428571428571,-3.2376,1.953,1149.6852,1149.6805456,0.004654399999935777,0.0002466
57,80,137,0.1678832116788321,3.8613138686131387,26.575434761451795,0.19398127563103507,597.9051748098051,1,3.0,7.0,3.0,2.0,1.5555555555555556,-1.6026,2.6028,1148.4542,1148.3176559,0.13654409999981,0.001644
58,79,137,0.15328467153284672,3.218978102189781,26.575434761451795,0.19398127563103507,619.4543271191055,1,3.0,8.0,3.0,3.0,2.1818181818181817,-0.186,3.092,1146.3015,1146.3132089,-0.011708900000030553,0.0003562
59,78,137,0.1386861313868613,2.6350364963503647,26.575434761451795,0.19398127563103507,641.3870689323412,1,3.0,9.0,3.0,4.0,2.769230769230769,0.6691,3.603,1142.6592,1142.8139138,-0.15471379999985402,0.0081378
60,77,137,0.12408759124087591,2.1094890510948905,26.575434761451795,0.19398127563103507,663.7034498071231,1,3.0,10.0,3.0,5.0,3.3333333333333335,1.2102,4.1438,1138.0984,1138.4137204,-0.3153204000000187,0.0117272
61,76,137,0.10948905109489052,1.6423357664233578,26.575434761451795,0.19398127563103507,686.4035179204246,1,3.0,11.0,3.0,6.0,3.8823529411764706,1.7773,4.4397,1131.8101,1132.1202692,-0.31016920000001846,0.0130424
62,75,137,0.0948905109489051,1.2335766423357664,26.575434761451795,0.19398127563103507,709.4873201291149,1,3.0,12.0,3.0,7.0,4.421052631578948,1.5097,5.1503,1124.8925,1125.2567199,-0.3642199000000801,0.0286193
63,74,137,0.08029197080291971,0.8832116788321168,26.575434761451795,0.19398127563103507,732.9549020269008,1,3.0,13.0,3.0,8.0,4.9523809523809526,1.2308,5.7405,1116.4269,1116.6286106,-0.20171060000006946,0.004384
52,86,138,0.2463768115942029,8.376811594202898,26.70459879545431,0.19351158547430664,494.7106574451184,2,3.0,2.0,4.0,4.0,1.3333333333333333,-6.1853,1.5085,1139.321,1138.8558468,0.4651531999998042,0.0037812
53,85,138,0.2318840579710145,7.420289855072464,26.70459879545431,0.19351158547430664,514.2951233782703,0,3.0,3.0,4.0,3.0,1.5,-5.4702,1.7808,1144.4764,1144.35741,0.11898999999993976,0.0059616
54,84,138,0.21739130434782608,6.521739130434782,26.70459879545431,0.19351158547430664,534.2619797723597,2,3.0,4.0,4.0,2.0,1.3333333333333333,-5.066,1.8398,1151.8348,1151.5673994,0.26740059999997356,0.0028014
55,83,138,0.2028985507246377,5.681159420289855,26.70459879545431,0.19351158547430664,554.6112840048659,0,3.0,5.0,4.0,1.0,0.8333333333333334,-4.4416,1.6046,1153.8813,1153.6998306,0.18146939999996903,0.0091632
56,82,138,0.18840579710144928,4.898550724637682,26.70459879545431,0.19351158547430664,575.3430917089662,2,3.0,6.0,4.0,0.0,0.0,-4.3682,1.4944,1158.1749,1158.2922636,-0.11736360000008972,0.0002484
57,81,138,0.17391304347826086,4.173913043478261,26.70459879545431,0.19351158547430664,596.4574568568655,0,3.0,7.0,3.0,1.0,0.875,-2.3329,1.8878,1155.8197,1155.761523,0.058177000000114276,0.000414
58,80,138,0.15942028985507245,3.5072463768115942,26.70459879545431,0.19351158547430664,617.9544318377482,2,3.0,8.0,3.0,2.0,1.6,-0.9995,2.5369,1156.0311,1156.0316304,-0.0005304000001160603,0.0004968
59,79,138,0.14492753623188406,2.898550724637681,26.70459879545431,0.19351158547430664,639.8340675307862,0,3.0,9.0,3.0,3.0,2.25,0.1991,3.0671,1150.9406,1150.812291,0.12830899999994472,0.0100188
60,78,138,0.13043478260869565,2.347826086956522,26.70459879545431,0.19351158547430664,662.0964133735962,2,3.0,10.0,3.0,4.0,2.857142857142857,0.7921,3.5311,1148.7535,1148.9182548,-0.16475480000008247,0.0116058
61,77,138,0.11594202898550725,1.855072463768116,26.70459879545431,0.19351158547430664,684.7415174264996,0,3.0,11.0,3.0,5.0,3.4375,1.6125,3.7665,1140.8846,1141.0331004,-0.1485003999998753,0.0116058
62,76,138,0.10144927536231885,1.4202898550724639,26.70459879545431,0.19351158547430664,707.7694264329104,2,3.0,12.0,3.0,6.0,4.0,1.4315,4.3053,1136.3436,1136.8341468,-0.4905468000001747,0.0118128
63,75,138,0.08695652173913043,1.0434782608695652,26.70459879545431,0.19351158547430664,731.1801858761384,0,3.0,13.0,3.0,7.0,4.55,1.5148,4.9504,1126.2992,1126.3037118,-0.004511800000045696,0.027945
52,87,139,0.2517985611510791,8.81294964028777,26.833451212355452,0.19304641159967958,493.52144454719803,1,3.0,2.0,4.0,5.0,1.4285714285714286,-5.2374,1.3643,1141.7568,1141.4362524,0.32054760000005444,0.0035445
53,86,139,0.23741007194244604,7.83453237410072,26.833451212355452,0.19304641159967958,513.0588322556622,1,3.0,3.0,4.0,4.0,1.7142857142857142,-4.8927,1.931,1149.2068,1148.91979,0.2870100000000093,0.0040032
54,85,139,0.22302158273381295,6.913669064748201,26.833451212355452,0.19304641159967958,532.9776912136798,1,3.0,4.0,4.0,3.0,1.7142857142857142,-4.3816,2.1299,1155.5533,1155.3110656,0.24223440000014307,0.0021406
55,84,139,0.20863309352517986,6.0503597122302155,26.833451212355452,0.19304641159967958,553.2780786608029,1,3.0,5.0,4.0,2.0,1.4285714285714286,-4.2242,2.1793,1159.9899,1159.5852183,0.40468170000008286,0.0031275
56,83,139,0.19424460431654678,5.244604316546763,26.833451212355452,0.19304641159967958,573.9600500964747,1,3.0,6.0,4.0,1.0,0.8571428571428571,-3.8807,1.8589,1163.3055,1163.0156966,0.2898033999999825,0.0002502
57,82,139,0.17985611510791366,4.496402877697841,26.833451212355452,0.19304641159967958,595.0236593631586,1,3.0,7.0,4.0,0.0,0.0,-3.42,1.3959,1164.3549,1164.5418193,-0.18691929999999957,0.0006116
58,81,139,0.16546762589928057,3.805755395683453,26.833451212355452,0.19304641159967958,616.4689587241029,1,3.0,8.0,3.0,1.0,0.8888888888888888,-1.6947,1.7792,1163.4261,1163.4948296,-0.06872960000009698,0.002085
59,80,139,0.1510791366906475,3.172661870503597,26.833451212355452,0.19304641159967958,638.2959989361738,1,3.0,9.0,3.0,2.0,1.6363636363636365,-0.6059,2.4673,1160.7585,1160.5833912,0.17510879999986173,0.0036557
60,79,139,0.1366906474820144,2.597122302158273,26.833451212355452,0.19304641159967958,660.5048293181464,1,3.0,10.0,3.0,3.0,2.3076923076923075,0.3228,2.9618,1157.0948,1156.9893238,0.10547620000011193,0.027522
61,78,139,0.1223021582733813,2.079136690647482,26.833451212355452,0.19304641159967958,683.0954978148128,1,3.0,11.0,3.0,4.0,2.933333333333333,1.2361,3.0795,1151.5865,1151.6910747,-0.10457470000005742,0.0135942
62,77,139,0.1079136690647482,1.618705035971223,26.833451212355452,0.19304641159967958,706.0680510572221,1,3.0,12.0,3.0,5.0,3.5294117647058822,1.6712,3.4413,1145.3313,1145.7879254,-0.4566253999998935,0.0108837
63,76,139,0.09352517985611511,1.2158273381294964,26.833451212355452,0.19304641159967958,729.4225344193488,1,3.0,13.0,3.0,6.0,4.105263157894737,1.3862,4.1149,1137.9055,1138.0233993,-0.1178992999998627,0.0131494
52,88,140,0.2571428571428571,9.257142857142858,26.9619949977585,0.1925856785554179,492.34358459284596,2,3.0,2.0,4.0,6.0,1.5,-4.4451,1.149,1145.8309,1145.669938,0.16096199999992677,0.014378
53,87,140,0.24285714285714285,8.257142857142858,26.9619949977585,0.1925856785554179,511.83434351374933,0,3.0,3.0,4.0,5.0,1.875,-3.8717,1.7833,1152.2515,1152.12636,0.12514000000010128,0.01211
54,86,140,0.22857142857142856,7.314285714285714,26.9619949977585,0.1925856785554179,531.7056632481683,2,3.0,4.0,4.0,4.0,2.0,-3.8507,2.3208,1160.9587,1160.72425,0.23444999999992433,0.002324
55,85,140,0.21428571428571427,6.428571428571429,26.9619949977585,0.1925856785554179,551.9576008990445,0,3.0,5.0,4.0,3.0,1.875,-3.6294,2.5167,1164.3625,1164.005178,0.3573220000000674,0.008204
56,84,140,0.2,5.6,26.9619949977585,0.1925856785554179,572.5902118333636,2,3.0,6.0,4.0,2.0,1.5,-3.6923,2.4492,1170.0415,1169.441,0.6005000000000109,0.007896
57,83,140,0.18571428571428572,4.828571428571428,26.9619949977585,0.1925856785554179,593.6035497650863,0,3.0,7.0,4.0,1.0,0.875,-2.8564,1.6926,1170.0159,1169.702814,0.3130860000001121,0.000602
58,82,140,0.17142857142857143,4.114285714285714,26.9619949977585,0.1925856785554179,614.9976668327273,2,3.0,8.0,4.0,0.0,0.0,-2.7247,1.244,1172.5076,1172.68263,-0.17503000000010616,0.001316
59,81,140,0.15714285714285714,3.4571428571428573,26.9619949977585,0.1925856785554179,636.7726136720138,0,3.0,9.0,3.0,1.0,0.9,-1.2722,1.7035,1168.7053,1168.512282,0.19301800000016556,0.006146
60,80,140,0.14285714285714285,2.857142857142857,26.9619949977585,0.1925856785554179,658.928439484015,2,3.0,10.0,3.0,2.0,1.6666666666666667,-0.4884,2.3492,1167.4742,1167.30096,0.173240000000078,0.003262
61,79,140,0.12857142857142856,2.3142857142857145,26.9619949977585,0.1925856785554179,681.4651920990956,0,3.0,11.0,3.0,3.0,2.357142857142857,0.913,2.4338,1160.4341,1160.473412,-0.03931200000010904,0.02422
62,78,140,0.11428571428571428,1.8285714285714285,26.9619949977585,0.1925856785554179,704.3829180370129,2,3.0,12.0,3.0,4.0,3.0,1.3966,2.6597,1156.509,1156.934954,-0.425954000000047,0.012502
63,77,140,0.1,1.4,26.9619949977585,0.1925856785554179,727.6816625634503,0,3.0,13.0,3.0,5.0,3.611111111111111,1.5695,3.1666,1147.3762,1147.68262,-0.3064200000001165,0.051534
64,76,140,0.08571428571428572,1.0285714285714285,26.9619949977585,0.1925856785554179,751.3614697432496,2,3.0,14.0,3.0,6.0,4.2,1.1377,4.0842,1141.5183,1141.696598,-0.1782980000000407,0.027944
65,75,140,0.07142857142857142,0.7142857142857143,26.9619949977585,0.1925856785554179,775.4223824905865,0,3.0,15.0,3.0,7.0,4.7727272727272725,1.004,5.517,1129.8345,1129.614248,0.2202519999998458,0.800492
53,88,141,0.24822695035460993,8.687943262411348,27.09023308756464,0.19212931267776348,510.6214613765965,1,3.0,3.0,4.0,6.0,2.0,-3.0968,1.5586,1156.4408,1156.5181242,-0.07732420000002094,0.0158343
54,87,141,0.23404255319148937,7.723404255319149,27.09023308756464,0.19212931267776348,530.4456924991375,1,3.0,4.0,4.0,5.0,2.2222222222222223,-3.1416,2.192,1164.1138,1164.0064227,0.10737730000005286,0.0028905
55,86,141,0.2198581560283688,6.815602836879433,27.09023308756464,0.19212931267776348,550.6496395965646,1,3.0,5.0,4.0,4.0,2.2222222222222223,-3.2291,2.7524,1169.9346,1169.5041114,0.4304885999999897,0.0091932
56,85,141,0.20567375886524822,5.964539007092198,27.09023308756464,0.19212931267776348,571.2333579046616,1,3.0,6.0,4.0,3.0,2.0,-3.1619,2.8147,1174.5093,1173.9769134,0.5323865999998816,0.0053157
57,84,141,0.19148936170212766,5.170212765957447,27.09023308756464,0.19212931267776348,592.1969010101044,1,3.0,7.0,4.0,2.0,1.5555555555555556,-2.5814,2.2357,1176.7944,1176.391905,0.40249500000004446,0.0041313
58,83,141,0.1773049645390071,4.432624113475177,27.09023308756464,0.19212931267776348,613.5403209278563,1,3.0,8.0,4.0,1.0,0.8888888888888888,-2.0698,1.4869,1178.1654,1178.1107796,0.05462040000020352,0.0013113
59,82,141,0.16312056737588654,3.75177304964539,27.09023308756464,0.19212931267776348,635.2636681736542,1,3.0,9.0,4.0,0.0,0.0,-2.2811,1.1703,1177.8617,1177.9119132,-0.05021320000014384,0.0014946
60,81,141,0.14893617021276595,3.127659574468085,27.09023308756464,0.19212931267776348,657.3669918319766,1,3.0,10.0,3.0,1.0,0.9090909090909091,-1.1226,1.5885,1175.4694,1175.3065434,0.16285659999994095,0.0031866
61,80,141,0.1347517730496454,2.5602836879432624,27.09023308756464,0.19212931267776348,679.8503396198457,1,3.0,11.0,3.0,2.0,1.6923076923076923,0.1706,1.7928,1170.8798,1170.8556105,0.024189499999920372,0.0139731
62,79,141,0.12056737588652482,2.049645390070922,27.09023308756464,0.19212931267776348,702.7137579467822,1,3.0,12.0,3.0,3.0,2.4,1.0986,1.8926,1165.3221,1165.484286,-0.1621860000000197,0.0085305
63,78,141,0.10638297872340426,1.5957446808510638,27.09023308756464,0.19212931267776348,725.9572919712039,1,3.0,13.0,3.0,4.0,3.0588235294117645,1.3722,2.29,1158.5951,1158.6936273,-0.09852729999988696,0.0126336
64,77,141,0.09219858156028368,1.198581560283688,27.09023308756464,0.19212931267776348,749.5809856535336,1,3.0,14.0,3.0,5.0,3.6842105263157894,1.2012,3.0989,1151.0719,1151.209869,-0.13796900000011192,0.0197541
65,76,141,0.07801418439716312,0.8581560283687943,27.09023308756464,0.19212931267776348,773.5848818062541,1,3.0,15.0,3.0,6.0,4.285714285714286,0.824,4.6646,1142.1208,1141.7441301,0.3766699000000244,0.1052565
53,89,142,0.2535211267605634,9.126760563380282,27.218168369146653,0.1916772420362441,509.41999467481713,0,3.0,3.0,4.0,7.0,2.1,-2.7664,1.2021,1159.173,1159.4657414,-0.2927414000000681,0.0049416
54,88,142,0.23943661971830985,8.140845070422536,27.218168369146653,0.1916772420362441,529.1975803752917,2,3.0,4.0,4.0,6.0,2.4,-2.6443,2.0336,1168.995,1169.110069,-0.11506900000017595,0.002698
55,87,142,0.22535211267605634,7.211267605633803,27.218168369146653,0.1916772420362441,549.3539885979981,0,3.0,5.0,4.0,5.0,2.5,-2.5435,2.6792,1173.7563,1173.6126334,0.14366659999996045,0.0070716
56,86,142,0.2112676056338028,6.338028169014085,27.218168369146653,0.1916772420362441,569.8892744487532,2,3.0,6.0,4.0,4.0,2.4,-2.7965,3.082,1180.7264,1180.1579956,0.5684043999999631,0.0059214
57,85,142,0.19718309859154928,5.52112676056338,27.218168369146653,0.1916772420362441,590.8034913881462,0,3.0,7.0,4.0,3.0,2.1,-2.0165,2.5813,1181.8285,1181.5573346,0.2711653999999726,0.0062906
58,84,142,0.18309859154929578,4.76056338028169,27.218168369146653,0.1916772420362441,612.0966913087515,2,3.0,8.0,4.0,2.0,1.6,-1.6951,1.972,1185.47,1185.28394,0.18605999999999767,0.0024424
59,83,142,0.16901408450704225,4.056338028169014,27.218168369146653,0.1916772420362441,633.7689246074452,0,3.0,9.0,4.0,1.0,0.9,-1.5831,1.3978,1184.0505,1183.7550544,0.29544559999999365,0.0015052
60,82,142,0.15492957746478872,3.408450704225352,27.218168369146653,0.1916772420362441,655.8202402532128,2,3.0,10.0,4.0,0.0,0.0,-2.1136,1.0697,1185.1909,1185.136402,0.05449799999996685,0.0012496
61,81,142,0.14084507042253522,2.816901408450704,27.218168369146653,0.1916772420362441,678.2506858508001,0,3.0,11.0,3.0,1.0,0.9166666666666666,-0.3688,1.0725,1179.4554,1179.5455354,-0.0901354000000083,0.0236004
62,80,142,0.1267605633802817,2.2816901408450705,27.218168369146653,0.1916772420362441,701.0603077005289,2,3.0,12.0,3.0,2.0,1.7142857142857142,0.5649,1.1986,1176.272,1176.6035794,-0.3315794000000096,0.0018602
63,79,142,0.11267605633802817,1.8028169014084507,27.218168369146653,0.1916772420362441,724.2491508545617,0,3.0,13.0,3.0,3.0,2.4375,1.0473,1.5149,1167.9497,1168.148232,-0.19853200000011384,0.0300614
64,78,142,0.09859154929577464,1.380281690140845,27.218168369146653,0.1916772420362441,747.8172591698841,2,3.0,14.0,3.0,4.0,3.111111111111111,1.1164,2.1323,1162.7643,1163.0164798,-0.2521798000000217,0.0279456
